scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Hmel210001o,2100001,2150000,2125000,50000,2756,72.0617,46.3172,0.2175,0.063,0.0398
Hmel210001o,2125001,2175000,2149994,49966,3096,83.0456,60.7063,0.1554,0.0569,0.0361
Hmel210001o,2150001,2200000,2175007,49945,3143,85.9849,44.1658,0.3213,0.1332,0.0818
Hmel210001o,2175001,2225000,2200005,49967,2956,49.9621,31.1336,0.2322,0.0644,0.0406
Hmel210001o,2200001,2250000,2225003,49979,2920,47.3273,32.4252,0.1869,0.0548,0.036
Hmel210001o,2225001,2275000,2250000,49977,2886,73.319,52.8655,0.1621,0.085,0.0508
Hmel210001o,2250001,2300000,2274909,48835,2902,75.1515,60.2171,0.1103,0.06,0.0343
Hmel210001o,2275001,2325000,2300493,48839,2907,68.9848,71.523,-0.0181,-0.0119,-0.0064
Hmel210001o,2300001,2350000,2325003,49990,3154,87.3207,73.6221,0.0851,0.0694,0.0341
Hmel210001o,2325001,2375000,2349997,49993,3312,101.1387,64.3918,0.222,0.1856,0.0901
Hmel210001o,2350001,2400000,2375000,49989,3310,92.054,63.4839,0.1837,0.1621,0.0758
Hmel210001o,2375001,2425000,2399934,49474,3142,74.6918,59.3863,0.1142,0.0824,0.0422
Hmel210001o,2400001,2450000,2425195,49466,2972,78.8581,70.7508,0.0542,0.0352,0.0195
Hmel210001o,2425001,2475000,2450001,49951,3155,102.4859,72.5421,0.1711,0.1351,0.0718
Hmel210001o,2450001,2500000,2475015,49959,3247,114.0659,65.1232,0.2731,0.212,0.12
Hmel210001o,2475001,2525000,2499994,49957,3289,95.6495,65.0179,0.1907,0.1333,0.0733
Hmel210001o,2500001,2550000,2524962,49712,3174,77.6769,64.4696,0.0929,0.0606,0.0326
Hmel210001o,2525001,2575000,2550064,49718,3036,81.268,69.4114,0.0787,0.0564,0.0283
Hmel210001o,2550001,2600000,2574853,49440,3098,73.0319,70.5882,0.017,0.0117,0.0058
Hmel210001o,2575001,2625000,2600084,49337,2670,64.1405,55.5856,0.0715,0.0436,0.024
Hmel210001o,2600001,2650000,2625037,49859,2596,73.4387,49.0418,0.1992,0.088,0.0529
Hmel210001o,2625001,2675000,2650000,49991,2987,53.4759,42.9429,0.1092,0.0261,0.0184
Hmel210001o,2650001,2700000,2675000,49994,3140,47.1019,34.1175,0.1599,0.0393,0.0287
Hmel210001o,2675001,2725000,2699955,49883,3006,83.259,45.7229,0.291,0.18,0.1074
Hmel210001o,2700001,2750000,2724965,49692,3392,110.9848,66.9543,0.2474,0.2649,0.1307
Hmel210001o,2725001,2775000,2750027,49758,3310,93.7178,67.0178,0.1661,0.1656,0.0789
Hmel210001o,2750001,2800000,2774952,48744,2654,74.9746,49.5933,0.2038,0.1502,0.0772
Hmel210001o,2775001,2825000,2800565,48782,2798,82.769,47.5183,0.2706,0.2215,0.1121
Hmel210001o,2800001,2850000,2824995,49970,3131,86.7882,54.0264,0.2327,0.2052,0.096
Hmel210001o,2825001,2875000,2849935,49740,3169,85.5436,62.2707,0.1574,0.1352,0.0618
Hmel210001o,2850001,2900000,2875051,49746,3116,84.0569,65.8753,0.1213,0.1063,0.0509
Hmel210001o,2875001,2925000,2899933,49821,3093,85.8254,63.5018,0.1495,0.1108,0.0583
Hmel210001o,2900001,2950000,2925012,49829,3238,116.3726,64.9059,0.2839,0.2042,0.109
Hmel210001o,2925001,2975000,2949999,49987,3116,126.672,64.6931,0.3239,0.2871,0.1495
Hmel210001o,2950001,3000000,2974999,49958,2927,88.2325,76.3325,0.0723,0.0742,0.0368
Hmel210001o,2975001,3025000,3000011,49951,3252,70.6999,76.3978,-0.0387,-0.0257,-0.0142
Hmel210001o,3000001,3050000,3024963,49649,2874,60.3424,57.4667,0.0244,0.0126,0.0075
Hmel210001o,3025001,3075000,3050114,49609,2529,69.3735,49.1572,0.1706,0.083,0.0467
Hmel210001o,3050001,3100000,3075012,49939,2624,58.2135,49.2691,0.0832,0.0337,0.0181
Hmel210001o,3075001,3125000,3099988,49803,2412,24.569,27.7815,-0.0614,-0.0114,-0.0073
Hmel210001o,3100001,3150000,3125037,49654,2799,23.8881,10.903,0.3732,0.036,0.0267
Hmel210001o,3125001,3175000,3150033,49842,3034,38.0099,27.3105,0.1638,0.0351,0.0232
Hmel210001o,3150001,3200000,3175001,49995,3082,54.6677,42.8819,0.1208,0.0479,0.028
Hmel210001o,3175001,3225000,3200001,49998,3194,57.9587,42.8028,0.1504,0.0593,0.0354
Hmel210001o,3200001,3250000,3225000,49998,3058,67.9698,50.3407,0.149,0.0697,0.041
Hmel210001o,3225001,3275000,3250000,49997,2951,73.5344,55.1757,0.1426,0.0629,0.038
Hmel210001o,3250001,3300000,3274983,49947,2862,57.9588,45.4901,0.1205,0.0408,0.0251
Hmel210001o,3275001,3325000,3300005,49918,2458,84.3311,40.1051,0.3554,0.1643,0.1003
Hmel210001o,3300001,3350000,3325009,49963,2131,107.6585,72.1321,0.1976,0.1492,0.0866
Hmel210001o,3325001,3375000,3350001,49991,2360,111.3376,82.7824,0.1471,0.1307,0.0665
Hmel210001o,3350001,3400000,3374805,49486,2470,134.6877,57.0037,0.4053,0.299,0.156
Hmel210001o,3375001,3425000,3400021,49179,2268,108.3687,46.4635,0.3998,0.2706,0.1401
Hmel210001o,3400001,3450000,3425108,49661,2798,88.044,57.2649,0.2118,0.1588,0.0852
Hmel210001o,3425001,3475000,3449962,49661,3031,85.5388,68.0221,0.1141,0.0788,0.045
Hmel210001o,3450001,3500000,3475101,49677,2698,80.5545,63.4865,0.1185,0.0787,0.0422
Hmel210001o,3475001,3525000,3499995,49973,2767,77.8081,61.8206,0.1145,0.074,0.039
Hmel210001o,3500001,3550000,3525000,49983,2676,71.3092,54.4036,0.1345,0.0809,0.0444
Hmel210001o,3525001,3575000,3549987,49939,2952,90.0026,58.9783,0.2082,0.1407,0.0795
Hmel210001o,3550001,3600000,3575015,49942,3169,98.6129,56.0372,0.2753,0.1892,0.1109
Hmel210001o,3575001,3625000,3599928,48783,2809,81.186,51.804,0.2209,0.1641,0.0944
Hmel210001o,3600001,3650000,3625507,48615,2503,59.8169,59.9718,-0.0013,-0.0012,-0.0006
Hmel210001o,3625001,3675000,3650039,49825,2728,58.6266,58.3943,0.002,0.0014,0.0008
Hmel210001o,3650001,3700000,3674999,49985,2776,59.0128,48.5162,0.0976,0.0549,0.0308
Hmel210001o,3675001,3725000,3699849,49610,2815,68.1802,58.1555,0.0793,0.0503,0.0264
Hmel210001o,3700001,3750000,3725034,49578,3333,90.5617,71.4947,0.1177,0.0774,0.0429
Hmel210001o,3725001,3775000,3750015,49954,3444,97.101,54.0878,0.2845,0.1394,0.0835
Hmel210001o,3750001,3800000,3775000,49981,3085,95.8134,52.9203,0.2884,0.1463,0.0842
Hmel210001o,3775001,3825000,3799792,49553,2907,81.2765,56.8803,0.1766,0.1044,0.0596
Hmel210001o,3800001,3850000,3825002,49183,3129,68.4629,49.4577,0.1612,0.075,0.0456
Hmel210001o,3825001,3875000,3850189,49599,3123,77.2473,50.374,0.2106,0.102,0.064
Hmel210001o,3850001,3900000,3875002,49970,3232,83.3037,50.9283,0.2412,0.1381,0.0887
Hmel210001o,3875001,3925000,3899993,49952,3490,98.6112,56.4987,0.2715,0.2265,0.1191
Hmel210001o,3900001,3950000,3925009,49964,3803,123.7147,79.7144,0.2163,0.2206,0.1124
Hmel210001o,3925001,3975000,3949880,49243,3682,115.8311,85.5113,0.1506,0.1648,0.0812
Hmel210001o,3950001,4000000,3975245,49186,3103,93.6171,67.6029,0.1614,0.1917,0.0857
Hmel210001o,3975001,4025000,4000010,49937,3045,79.1969,66.0726,0.0903,0.1038,0.047
Hmel210001o,4000001,4050000,4024876,49534,2990,77.275,65.3007,0.084,0.0837,0.0382
Hmel210001o,4025001,4075000,4050050,49407,3369,97.8865,79.4274,0.1041,0.0874,0.0477
Hmel210001o,4050001,4100000,4074736,48816,3324,96.7093,81.5014,0.0853,0.0711,0.0402
Hmel210001o,4075001,4125000,4100164,48142,2798,83.585,59.7311,0.1664,0.1223,0.0684
Hmel210001o,4100001,4150000,4125285,49125,2643,81.718,49.2576,0.2478,0.1498,0.0837
Hmel210001o,4125001,4175000,4149666,49198,2712,88.64,51.6455,0.2637,0.18,0.1008
Hmel210001o,4150001,4200000,4175018,49184,2685,87.2604,53.8323,0.2369,0.1489,0.0894
Hmel210001o,4175001,4225000,4199929,49357,2722,67.5709,51.9605,0.1306,0.0537,0.0347
Hmel210001o,4200001,4250000,4225177,49439,2936,61.081,56.9845,0.0347,0.0137,0.0089
Hmel210001o,4225001,4275000,4249995,49964,2935,57.3774,59.0104,-0.014,-0.0057,-0.0035
Hmel210001o,4250001,4300000,4274998,49927,3228,63.5227,68.0179,-0.0342,-0.0178,-0.0099
Hmel210001o,4275001,4325000,4300000,49947,3612,93.2479,78.8465,0.0837,0.0548,0.0307
Hmel210001o,4300001,4350000,4324998,49972,3284,96.2107,84.1805,0.0667,0.0348,0.0213
Hmel210001o,4325001,4375000,4350001,49986,3133,81.7697,78.8441,0.0182,0.0099,0.0056
Hmel210001o,4350001,4400000,4374947,49707,2947,81.6881,57.9249,0.1702,0.1344,0.0643
Hmel210001o,4375001,4425000,4399831,49067,2696,91.3487,53.4984,0.2613,0.2183,0.1109
Hmel210001o,4400001,4450000,4425049,49313,3038,83.1429,57.3512,0.1836,0.1465,0.0763
Hmel210001o,4425001,4475000,4450004,49934,3009,74.4446,56.9283,0.1333,0.1223,0.0565
Hmel210001o,4450001,4500000,4474734,48538,2786,85.6187,60.5194,0.1718,0.1686,0.0818
Hmel210001o,4475001,4525000,4500452,48419,2885,84.5993,65.7336,0.1255,0.1025,0.0548
Hmel210001o,4500001,4550000,4524693,49108,2838,104.2951,70.4218,0.1939,0.1766,0.0779
Hmel210001o,4525001,4575000,4549947,48935,2466,94.4255,47.7901,0.3279,0.2747,0.1273
Hmel210001o,4550001,4600000,4575055,49460,2326,70.8069,35.5229,0.3318,0.2425,0.1421
Hmel210001o,4575001,4625000,4600004,49175,2564,66.4343,43.6048,0.2075,0.1645,0.0908
Hmel210001o,4600001,4650000,4625192,49334,3235,79.9343,58.5382,0.1545,0.1143,0.0632
Hmel210001o,4625001,4675000,4649958,48489,3127,92.0985,72.3794,0.1199,0.1085,0.0559
Hmel210001o,4650001,4700000,4675688,48551,2779,76.4835,68.5196,0.0549,0.0611,0.0272
Hmel210001o,4675001,4725000,4700000,49951,2932,87.3659,67.3916,0.1291,0.1473,0.0659
Hmel210001o,4700001,4750000,4724969,49792,2957,86.0087,64.0982,0.146,0.1221,0.0633
Hmel210001o,4725001,4775000,4749897,49541,2934,75.6442,66.4217,0.0649,0.058,0.0276
Hmel210001o,4750001,4800000,4775004,48994,2962,78.2663,65.4618,0.0891,0.1032,0.0438
Hmel210001o,4775001,4825000,4800298,48697,3053,76.7638,64.027,0.0905,0.1131,0.0487
Hmel210001o,4800001,4850000,4824866,48543,3076,83.1198,66.9587,0.1077,0.1341,0.0605
Hmel210001o,4825001,4875000,4850061,49023,3188,100.4301,66.9356,0.2001,0.2106,0.0994
Hmel210001o,4850001,4900000,4875040,49869,3413,99.4403,81.158,0.1012,0.115,0.0512
Hmel210001o,4875001,4925000,4899995,49929,3258,86.2989,80.4871,0.0348,0.0386,0.0189
Hmel210001o,4900001,4950000,4924989,49627,3199,92.9657,70.1604,0.1398,0.1496,0.074
Hmel210001o,4925001,4975000,4950135,49675,3384,93.8803,79.6283,0.0821,0.0881,0.0404
Hmel210001o,4950001,5000000,4974981,49956,2918,76.9801,69.3492,0.0521,0.0409,0.0204
Hmel210001o,4975001,5025000,4999980,49889,2901,74.0686,57.0416,0.1299,0.0966,0.0475
Hmel210001o,5000001,5050000,5025010,49889,3448,119.1241,72.4987,0.2433,0.2252,0.1152
Hmel210001o,5025001,5075000,5049951,49825,3745,130.9311,89.1482,0.1899,0.1683,0.091
Hmel210001o,5050001,5100000,5074833,48484,2916,77.4721,64.0013,0.0952,0.0792,0.0423
Hmel210001o,5075001,5125000,5100545,48617,2768,101.3181,73.3157,0.1603,0.1773,0.0855
Hmel210001o,5100001,5150000,5124988,49945,3106,119.7536,93.8488,0.1213,0.1552,0.0727
Hmel210001o,5125001,5175000,5149985,49881,2841,107.4587,74.3816,0.1819,0.2782,0.1369
Hmel210001o,5150001,5200000,5174996,49555,3386,123.4398,74.3603,0.2481,0.3451,0.1717
Hmel210001o,5175001,5225000,5200186,49608,3200,95.8527,64.8826,0.1927,0.207,0.105
Hmel210001o,5200001,5250000,5224917,49420,2804,78.5034,54.0745,0.1843,0.1806,0.0934
Hmel210001o,5225001,5275000,5249978,48651,3070,85.0747,52.5958,0.2359,0.2353,0.1189
Hmel210001o,5250001,5300000,5275151,49154,3251,82.145,59.6203,0.1589,0.1775,0.0852
Hmel210001o,5275001,5325000,5299998,49867,3354,88.5247,69.649,0.1193,0.1303,0.064
Hmel210001o,5300001,5350000,5325020,49926,3126,107.5192,66.9657,0.2324,0.2431,0.1066
Hmel210001o,5325001,5375000,5349996,49974,2898,100.2056,58.8587,0.2599,0.2704,0.1114
Hmel210001o,5350001,5400000,5374987,49875,2951,87.5107,56.4923,0.2154,0.2049,0.0976
Hmel210001o,5375001,5425000,5400011,49795,2904,89.5063,40.7202,0.3746,0.2832,0.1384
Hmel210001o,5400001,5450000,5424986,49427,2959,91.7681,38.9365,0.4042,0.2852,0.1448
Hmel210001o,5425001,5475000,5449376,47019,1569,49.9261,27.39,0.2915,0.2331,0.125
Hmel210001o,5450001,5500000,5475490,47445,402,9.4333,5.9867,0.2235,0.1705,0.0679
Hmel210001o,5475001,5525000,5499985,49685,2173,56.9532,37.8674,0.2013,0.1297,0.0671
Hmel210001o,5500001,5550000,5525062,49615,3285,84.0701,71.7646,0.079,0.0629,0.031
Hmel210001o,5525001,5575000,5550024,49882,3202,85.6006,76.3576,0.0571,0.0631,0.0294
Hmel210001o,5550001,5600000,5574873,49355,3306,94.498,66.6907,0.1725,0.1822,0.091
Hmel210001o,5575001,5625000,5600197,49346,3279,93.6895,61.6711,0.2061,0.1777,0.0962
Hmel210001o,5600001,5650000,5625000,49983,3498,96.6411,65.6408,0.191,0.1057,0.0667
Hmel210001o,5625001,5675000,5649849,49550,3127,98.4291,54.7311,0.2853,0.1578,0.0962
Hmel210001o,5650001,5700000,5674889,48147,2611,83.439,48.2574,0.2671,0.1904,0.1004
Hmel210001o,5675001,5725000,5700268,47546,2607,80.5008,56.4557,0.1756,0.1121,0.0612
Hmel210001o,5700001,5750000,5725229,48845,2346,76.08,48.0019,0.2263,0.1505,0.0829
Hmel210001o,5725001,5775000,5749959,49328,2560,71.5304,50.9332,0.1682,0.1242,0.0693
Hmel210001o,5750001,5800000,5774924,48858,3312,96.6385,69.0785,0.1663,0.1497,0.0771
Hmel210001o,5775001,5825000,5799847,48674,3151,103.9694,65.5542,0.2266,0.2074,0.1028
Hmel210001o,5800001,5850000,5825121,49032,3020,90.3279,64.9077,0.1638,0.1457,0.074
Hmel210001o,5825001,5875000,5850018,49766,3332,82.9102,62.4887,0.1405,0.1197,0.0661
Hmel210001o,5850001,5900000,5874984,49797,2967,70.3247,44.3605,0.2264,0.1719,0.0941
Hmel210001o,5875001,5925000,5899858,48425,2734,71.4438,47.3726,0.2026,0.1863,0.0918
Hmel210001o,5900001,5950000,5925467,48551,2874,94.0407,64.7608,0.1844,0.1972,0.1005
Hmel210001o,5925001,5975000,5949985,49669,3073,98.7936,67.7693,0.1863,0.1927,0.0985
Hmel210001o,5950001,6000000,5975018,49392,3257,93.208,71.8983,0.1291,0.1355,0.0702
Hmel210001o,5975001,6025000,6000030,49492,3121,89.548,74.2768,0.0932,0.1195,0.0544
Hmel210001o,6000001,6050000,6024888,49280,2975,80.0694,66.1868,0.0949,0.1275,0.0515
Hmel210001o,6025001,6075000,6050052,48364,3123,80.2964,62.1887,0.1271,0.1354,0.0638
Hmel210001o,6050001,6100000,6075406,48745,3359,108.2102,72.8254,0.1955,0.1903,0.1067
Hmel210001o,6075001,6125000,6100026,49741,3346,111.4601,80.8365,0.1593,0.1717,0.0796
Hmel210001o,6100001,6150000,6125031,49909,3306,97.5202,81.3726,0.0903,0.108,0.0416
Hmel210001o,6125001,6175000,6149995,49974,3168,94.8886,78.0431,0.0974,0.1123,0.052
Hmel210001o,6150001,6200000,6174382,48091,2919,83.3906,66.0003,0.1164,0.136,0.0621
Hmel210001o,6175001,6225000,6200354,47541,2729,69.6006,58.7544,0.0845,0.1052,0.0441
Hmel210001o,6200001,6250000,6225278,49431,2899,79.2376,50.6362,0.2202,0.2381,0.1025
Hmel210001o,6225001,6275000,6249842,49656,2864,95.6479,62.066,0.2129,0.2311,0.1
Hmel210001o,6250001,6300000,6275010,49628,3171,107.8672,88.1269,0.1007,0.0942,0.0481
Hmel210001o,6275001,6325000,6299992,49889,3840,116.7093,92.1579,0.1175,0.1111,0.0575
Hmel210001o,6300001,6350000,6324606,49058,3914,109.4939,90.2943,0.0961,0.1069,0.0518
Hmel210001o,6325001,6375000,6349988,48549,3660,112.8511,84.2254,0.1453,0.1463,0.0754
Hmel210001o,6350001,6400000,6375259,49316,3279,97.7583,65.2816,0.1992,0.1759,0.0923
Hmel210001o,6375001,6425000,6399919,49647,2998,66.9331,57.556,0.0753,0.0647,0.0317
Hmel210001o,6400001,6450000,6424988,48988,3136,72.8883,69.6879,0.0224,0.0253,0.0111
Hmel210001o,6425001,6475000,6450188,48667,2834,66.5925,64.5099,0.0159,0.0178,0.0078
Hmel210001o,6450001,6500000,6473774,46571,2478,56.9077,53.0105,0.0355,0.0275,0.0148
Hmel210001o,6475001,6525000,6500167,47153,3394,86.3786,76.5217,0.0605,0.0531,0.0285
Hmel210001o,6500001,6550000,6524805,48860,2932,73.6265,66.8702,0.0481,0.0497,0.0244
Hmel210001o,6525001,6575000,6550384,48837,2659,79.2891,51.5089,0.2124,0.2005,0.1039
Hmel210001o,6550001,6600000,6574893,49613,2962,90.2469,59.1601,0.2081,0.1816,0.0971
Hmel210001o,6575001,6625000,6599131,47475,2551,62.2807,55.5731,0.0569,0.0561,0.0269
Hmel210001o,6600001,6650000,6624940,47119,2747,66.7292,54.1466,0.1041,0.118,0.0507
Hmel210001o,6625001,6675000,6650068,49081,2765,77.1204,55.5624,0.1625,0.1751,0.0834
Hmel210001o,6650001,6700000,6675021,49710,3104,102.3872,69.7859,0.1894,0.2083,0.1029
Hmel210001o,6675001,6725000,6699880,49271,3363,108.7544,87.1124,0.1105,0.138,0.0537
Hmel210001o,6700001,6750000,6723283,45391,3305,97.1211,82.7169,0.0801,0.1063,0.0388
Hmel210001o,6725001,6775000,6748682,42941,2910,86.773,60.7761,0.1762,0.1825,0.0816
Hmel210001o,6750001,6800000,6775080,46132,2721,79.1653,54.6489,0.1832,0.1547,0.0757
Hmel210001o,6775001,6825000,6800168,48926,3020,93.7783,55.7942,0.254,0.2225,0.1148
Hmel210001o,6800001,6850000,6824921,49516,3012,93.6309,47.6111,0.3258,0.3007,0.1515
Hmel210001o,6825001,6875000,6849999,49314,3132,95.5693,50.1454,0.3117,0.2745,0.1327
Hmel210001o,6850001,6900000,6875246,49492,3442,123.7832,64.3467,0.3159,0.2873,0.1379
Hmel210001o,6875001,6925000,6900003,49985,3514,119.3403,72.8521,0.2419,0.2423,0.1123
