scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Hmel218003o,1800001,1850000,1824445,47447,2761,57.4046,50.9632,0.0594,0.0341,0.0172
Hmel218003o,1825001,1875000,1850731,46013,2585,55.8116,32.7471,0.2604,0.1021,0.0639
Hmel218003o,1850001,1900000,1875386,47722,2804,71.2799,43.4313,0.2428,0.1205,0.0684
Hmel218003o,1875001,1925000,1899646,47823,2408,63.5565,44.3679,0.1778,0.1174,0.0579
Hmel218003o,1900001,1950000,1925284,48560,2511,56.0536,55.3807,0.006,0.003,0.0017
Hmel218003o,1925001,1975000,1949959,49776,3045,60.1105,47.682,0.1153,0.0448,0.0267
Hmel218003o,1950001,2000000,1975016,49835,3181,66.9435,38.9692,0.2641,0.1159,0.0635
Hmel218003o,1975001,2025000,1999996,49983,3076,55.0914,114.99,-0.3522,-0.215,-0.1083
Hmel218003o,2000001,2050000,2024937,49607,2821,56.4871,120.0208,-0.3599,-0.2221,-0.1189
Hmel218003o,2025001,2075000,2049859,46125,2481,66.8666,51.185,0.1328,0.0791,0.0439
Hmel218003o,2050001,2100000,2076302,45634,2466,64.552,46.2291,0.1654,0.1171,0.0586
Hmel218003o,2075001,2125000,2100070,46892,2330,53.528,46.1075,0.0745,0.0477,0.0242
Hmel218003o,2100001,2150000,2126114,47758,2322,56.0447,46.3666,0.0945,0.0631,0.0322
Hmel218003o,2125001,2175000,2150001,49999,2786,70.2933,54.077,0.1304,0.079,0.0399
Hmel218003o,2150001,2200000,2174982,49948,2514,59.0138,46.3316,0.1204,0.0586,0.0304
Hmel218003o,2175001,2225000,2200008,49946,2725,70.0578,51.0331,0.1571,0.0832,0.0439
Hmel218003o,2200001,2250000,2224571,49066,2860,76.9094,48.3945,0.2276,0.136,0.0715
Hmel218003o,2225001,2275000,2250045,49041,2476,65.9613,38.0359,0.2685,0.1556,0.0847
Hmel218003o,2250001,2300000,2274898,48815,2416,63.6782,45.7661,0.1637,0.0837,0.0484
Hmel218003o,2275001,2325000,2300463,48757,2681,58.843,48.9909,0.0914,0.0475,0.0267
Hmel218003o,2300001,2350000,2325024,49902,3132,75.0618,58.7153,0.1222,0.0757,0.0394
Hmel218003o,2325001,2375000,2349668,49172,3062,84.6321,69.3029,0.0996,0.0628,0.0345
Hmel218003o,2350001,2400000,2374890,48659,2902,69.7516,56.7784,0.1025,0.0465,0.0283
Hmel218003o,2375001,2425000,2400079,49474,2824,56.4783,45.578,0.1068,0.0381,0.0212
Hmel218003o,2400001,2450000,2424952,49726,2577,55.8219,44.2143,0.116,0.0417,0.0239
Hmel218003o,2425001,2475000,2450010,49493,2830,67.7263,57.1291,0.0849,0.04,0.0229
Hmel218003o,2450001,2500000,2474818,49236,2624,58.8522,50.9307,0.0722,0.0375,0.0196
Hmel218003o,2475001,2525000,2499841,48500,2452,72.0537,45.4287,0.2266,0.132,0.0731
Hmel218003o,2500001,2550000,2525282,49016,2836,82.9795,54.7198,0.2052,0.1239,0.0732
Hmel218003o,2525001,2575000,2549999,49971,2676,70.2081,43.7501,0.2322,0.1212,0.0694
Hmel218003o,2550001,2600000,2574826,49445,2538,72.7876,48.1494,0.2037,0.1247,0.0642
Hmel218003o,2575001,2625000,2600092,49427,2663,80.0504,59.0538,0.1509,0.1132,0.0528
Hmel218003o,2600001,2650000,2625010,49954,2697,80.5692,52.4952,0.211,0.1587,0.0731
Hmel218003o,2625001,2675000,2649983,49892,2689,93.5208,44.2295,0.3578,0.2937,0.1247
Hmel218003o,2650001,2700000,2675025,49906,2930,101.5509,47.444,0.3631,0.3433,0.144
Hmel218003o,2675001,2725000,2699554,48331,2422,70.2542,35.8608,0.3241,0.2125,0.1182
Hmel218003o,2700001,2750000,2725408,48296,2300,81.2384,35.3894,0.3931,0.1877,0.1227
Hmel218003o,2725001,2775000,2749809,49108,2637,84.416,49.4407,0.2613,0.1308,0.0834
Hmel218003o,2750001,2800000,2774931,47403,2408,59.746,40.6429,0.1903,0.0764,0.0474
Hmel218003o,2775001,2825000,2800561,48160,2858,69.8272,63.2129,0.0497,0.0222,0.0135
Hmel218003o,2800001,2850000,2824686,48595,2720,68.2081,71.797,-0.0256,-0.0134,-0.0078
Hmel218003o,2825001,2875000,2850320,48643,2657,63.8556,113.0764,-0.2782,-0.1562,-0.0811
Hmel218003o,2850001,2900000,2875007,49943,3327,131.0669,111.1128,0.0824,0.0544,0.0282
Hmel218003o,2875001,2925000,2899978,49893,3565,162.4761,50.0907,0.5287,0.2983,0.1798
Hmel218003o,2900001,2950000,2925029,49898,3359,92.6431,47.5847,0.3213,0.1288,0.0798
Hmel218003o,2925001,2975000,2949999,49995,3379,69.701,42.4881,0.2426,0.0854,0.054
Hmel218003o,2950001,3000000,2975001,49987,3395,76.8514,43.2694,0.2796,0.0912,0.0582
Hmel218003o,2975001,3025000,3000004,49992,3349,74.4082,67.9871,0.0451,0.0188,0.0103
Hmel218003o,3000001,3050000,3025000,50000,3514,80.1861,62.3021,0.1255,0.0562,0.0316
Hmel218003o,3025001,3075000,3050000,50000,3425,85.928,27.7109,0.5123,0.2008,0.1286
Hmel218003o,3050001,3100000,3075000,49999,3373,85.3816,32.3378,0.4506,0.2386,0.1398
Hmel218003o,3075001,3125000,3099986,49956,3330,68.1659,44.5829,0.2092,0.0926,0.0555
Hmel218003o,3100001,3150000,3125006,49945,3151,62.3008,65.4765,-0.0249,-0.0119,-0.0069
Hmel218003o,3125001,3175000,3150002,49963,3211,74.4387,73.1883,0.0085,0.0056,0.0029
Hmel218003o,3150001,3200000,3174770,49275,3108,80.0253,55.7471,0.1788,0.1184,0.0598
Hmel218003o,3175001,3225000,3200099,49256,2776,79.3924,51.3101,0.2149,0.1289,0.0679
Hmel218003o,3200001,3250000,3224982,49782,2781,67.6893,50.5479,0.145,0.0798,0.0446
Hmel218003o,3225001,3275000,3250062,49818,2975,71.2052,50.0774,0.1742,0.1102,0.0629
Hmel218003o,3250001,3300000,3274999,49985,2833,70.9731,52.8703,0.1462,0.1084,0.061
Hmel218003o,3275001,3325000,3299867,49602,2548,59.4309,51.6973,0.0696,0.0516,0.0285
Hmel218003o,3300001,3350000,3325037,49407,2644,67.2119,49.9094,0.1477,0.09,0.0539
Hmel218003o,3325001,3375000,3350068,49775,2484,59.372,52.3223,0.0631,0.0393,0.0227
Hmel218003o,3350001,3400000,3375004,49973,2689,63.689,56.0998,0.0634,0.0419,0.0238
Hmel218003o,3375001,3425000,3400002,49995,3118,87.7303,52.5369,0.2509,0.145,0.0914
Hmel218003o,3400001,3450000,3424678,47996,2484,86.7019,46.5783,0.301,0.2032,0.1139
Hmel218003o,3425001,3475000,3450721,47997,2593,78.2381,57.8648,0.1497,0.13,0.0631
Hmel218003o,3450001,3500000,3474988,49920,3095,72.2333,62.8645,0.0693,0.0383,0.021
Hmel218003o,3475001,3525000,3499975,49808,2658,70.4905,51.2832,0.1577,0.0691,0.0376
Hmel218003o,3500001,3550000,3524993,49840,2448,62.9444,47.726,0.1375,0.0596,0.0334
Hmel218003o,3525001,3575000,3549802,49502,2301,61.5121,41.6649,0.1924,0.0849,0.0508
Hmel218003o,3550001,3600000,3575016,49550,2359,58.0546,35.6261,0.2394,0.1189,0.067
Hmel218003o,3575001,3625000,3599391,47518,2301,45.6451,32.7975,0.1638,0.0909,0.0478
Hmel218003o,3600001,3650000,3625569,47210,2366,61.2253,34.7545,0.2758,0.1495,0.0876
Hmel218003o,3625001,3675000,3649988,49578,2387,70.2876,33.6567,0.3524,0.14,0.0913
Hmel218003o,3650001,3700000,3670754,37355,1115,36.4467,14.845,0.4212,0.1388,0.0952
Hmel218003o,3675001,3725000,3704182,33238,863,17.773,15.2098,0.0777,0.0239,0.0161
Hmel218003o,3700001,3750000,3726980,45738,2050,45.1899,37.9305,0.0873,0.024,0.0161
Hmel218003o,3725001,3775000,3750008,49958,2370,66.4586,35.5656,0.3028,0.0718,0.0504
Hmel218003o,3750001,3800000,3775004,49987,2399,55.0465,37.6774,0.1873,0.0339,0.0252
Hmel218003o,3775001,3825000,3800001,49998,2780,41.9625,43.6271,-0.0194,-0.0027,-0.0021
Hmel218003o,3800001,3850000,3824999,49996,3182,87.7662,43.9513,0.3326,0.0864,0.0629
Hmel218003o,3825001,3875000,3849995,49983,2938,78.6727,39.582,0.3306,0.0918,0.0653
Hmel218003o,3850001,3900000,3874991,49937,2343,21.4007,40.0232,-0.3032,-0.0409,-0.0307
Hmel218003o,3875001,3925000,3900015,49944,2604,51.0324,49.7859,0.0124,0.0027,0.0019
Hmel218003o,3900001,3950000,3924874,49613,2943,57.8959,45.258,0.1225,0.0265,0.0191
Hmel218003o,3925001,3975000,3950010,49499,2911,43.6942,62.8629,-0.1799,-0.0445,-0.0306
Hmel218003o,3950001,4000000,3974979,49773,2876,56.2151,57.5147,-0.0114,-0.0038,-0.0023
Hmel218003o,3975001,4025000,3999911,49479,2274,42.4997,19.1852,0.378,0.0933,0.0577
Hmel218003o,4000001,4050000,4025095,49586,2131,33.099,13.2344,0.4287,0.0792,0.0515
Hmel218003o,4025001,4075000,4050000,50000,2674,32.8351,17.3111,0.3096,0.0521,0.0343
Hmel218003o,4050001,4100000,4075000,49999,2874,46.3919,24.0631,0.3169,0.0604,0.0422
Hmel218003o,4075001,4125000,4099985,49933,2992,53.8495,31.8225,0.2571,0.0688,0.0481
Hmel218003o,4100001,4150000,4124878,49488,2991,52.1936,32.3134,0.2352,0.1145,0.0714
Hmel218003o,4125001,4175000,4150085,49552,2738,52.4981,33.0353,0.2275,0.1231,0.074
Hmel218003o,4150001,4200000,4175001,49998,2846,48.1192,36.2411,0.1408,0.0615,0.0366
Hmel218003o,4175001,4225000,4199995,49988,3165,84.1088,44.7057,0.3059,0.1767,0.1029
Hmel218003o,4200001,4250000,4224996,49845,2571,88.0161,40.6511,0.3681,0.2651,0.1538
Hmel218003o,4225001,4275000,4249747,49065,2095,52.5685,30.5358,0.2651,0.2323,0.1154
Hmel218003o,4250001,4300000,4275074,49171,2720,83.2658,60.712,0.1566,0.0839,0.0566
Hmel218003o,4275001,4325000,4299859,49304,2908,99.5462,81.7198,0.0983,0.0547,0.0372
Hmel218003o,4300001,4350000,4325181,49340,2938,79.3161,53.8453,0.1913,0.1188,0.0698
Hmel218003o,4325001,4375000,4349869,49718,3184,79.3941,52.5893,0.2031,0.1186,0.0678
Hmel218003o,4350001,4400000,4374995,49382,3125,75.6872,53.4931,0.1718,0.1005,0.0598
Hmel218003o,4375001,4425000,4400154,49663,3078,61.0551,43.3683,0.1694,0.085,0.0555
Hmel218003o,4400001,4450000,4424993,49983,3129,68.9349,60.4863,0.0653,0.0443,0.0254
Hmel218003o,4425001,4475000,4449981,49719,3084,68.8151,56.5113,0.0982,0.0646,0.0357
Hmel218003o,4450001,4500000,4475102,49701,3255,60.1275,51.1237,0.0809,0.0448,0.0242
Hmel218003o,4475001,4525000,4499882,49331,2804,63.5167,47.9761,0.1394,0.0811,0.0419
Hmel218003o,4500001,4550000,4525069,49038,2449,51.8809,31.2979,0.2475,0.1426,0.0765
Hmel218003o,4525001,4575000,4550017,49600,2901,48.2927,34.9274,0.1606,0.0825,0.0463
Hmel218003o,4550001,4600000,4575012,49918,3062,62.5555,39.3895,0.2272,0.0942,0.0604
Hmel218003o,4575001,4625000,4599527,48687,2918,75.5071,45.797,0.2449,0.1038,0.069
Hmel218003o,4600001,4650000,4625195,48697,3046,78.4643,61.2039,0.1236,0.0573,0.0376
Hmel218003o,4625001,4675000,4650000,50000,3437,101.6236,63.1108,0.2338,0.1281,0.082
Hmel218003o,4650001,4700000,4674996,49987,3191,104.6457,90.18,0.0742,0.0345,0.0238
Hmel218003o,4675001,4725000,4700003,49987,2783,54.2299,72.4237,-0.1436,-0.0463,-0.0326
Hmel218003o,4700001,4750000,4724992,49961,2932,73.1071,31.9265,0.3921,0.1348,0.0757
Hmel218003o,4725001,4775000,4750008,49952,3016,102.5269,62.3019,0.244,0.125,0.0678
Hmel218003o,4750001,4800000,4775002,49983,2511,67.0016,58.5249,0.0675,0.0271,0.0168
Hmel218003o,4775001,4825000,4800003,49988,2359,45.8095,25.5303,0.2843,0.0646,0.0424
Hmel218003o,4800001,4850000,4824907,48961,2456,59.2954,29.2579,0.3392,0.0958,0.0641
Hmel218003o,4825001,4875000,4850435,48962,2904,77.52,53.9279,0.1795,0.0738,0.0446
Hmel218003o,4850001,4900000,4874566,49023,3020,81.3404,51.3758,0.2258,0.1016,0.0586
Hmel218003o,4875001,4925000,4899334,45764,2453,82.2636,36.0761,0.3903,0.1821,0.1072
Hmel218003o,4900001,4950000,4926026,46719,2799,79.8885,36.6659,0.3708,0.1678,0.0978
Hmel218003o,4925001,4975000,4949993,49909,3239,68.9865,41.0958,0.2534,0.0977,0.06
Hmel218003o,4950001,5000000,4975021,49913,3164,56.1111,49.6458,0.0611,0.0255,0.0149
Hmel218003o,4975001,5025000,4999921,49557,3066,63.1141,52.3755,0.093,0.0367,0.0225
Hmel218003o,5000001,5050000,5025008,48632,2968,78.0987,44.4279,0.2748,0.1015,0.0666
Hmel218003o,5025001,5075000,5050355,49059,2873,62.4981,31.8061,0.3255,0.1029,0.0682
Hmel218003o,5050001,5100000,5074999,49995,2771,30.2513,44.5802,-0.1915,-0.0434,-0.0266
Hmel218003o,5075001,5125000,5099999,49989,2864,42.9272,44.4831,-0.0178,-0.0055,-0.0031
Hmel218003o,5100001,5150000,5125002,49993,2850,53.7213,28.1883,0.3117,0.1192,0.0683
Hmel218003o,5125001,5175000,5149744,48776,2361,40.8752,28.5655,0.1773,0.0384,0.0269
Hmel218003o,5150001,5200000,5174268,44086,1186,24.0032,18.6022,0.1268,0.026,0.0198
Hmel218003o,5175001,5225000,5200982,42779,821,31.6677,23.774,0.1424,0.1189,0.061
Hmel218003o,5200001,5250000,5224859,44930,1446,49.7426,29.0246,0.263,0.1792,0.1002
Hmel218003o,5225001,5275000,5250267,44266,1983,63.4446,51.5075,0.1038,0.0647,0.0353
Hmel218003o,5250001,5300000,5274414,41673,2107,62.4889,62.1448,0.0028,0.0014,0.0008
Hmel218003o,5275001,5325000,5300683,44836,2400,49.5655,47.7721,0.0184,0.0076,0.0047
Hmel218003o,5300001,5350000,5325000,49936,2670,50.6335,52.7488,-0.0205,-0.0094,-0.0054
Hmel218003o,5325001,5375000,5349634,47580,1878,48.8478,41.252,0.0843,0.043,0.0243
Hmel218003o,5350001,5400000,5374551,44868,1976,65.1279,52.3692,0.1086,0.0691,0.0388
Hmel218003o,5375001,5425000,5400120,45985,2553,76.8335,60.938,0.1154,0.0805,0.0434
Hmel218003o,5400001,5450000,5425164,47649,2711,76.0023,59.6259,0.1207,0.1116,0.052
Hmel218003o,5425001,5475000,5449971,48289,2308,63.4678,52.2254,0.0972,0.0831,0.038
Hmel218003o,5450001,5500000,5473730,45580,2143,49.7405,62.8141,-0.1162,-0.0676,-0.0363
Hmel218003o,5475001,5525000,5500374,45757,2254,46.0392,73.2187,-0.2279,-0.1353,-0.0709
Hmel218003o,5500001,5550000,5525004,49380,1918,52.0978,49.2811,0.0278,0.0183,0.0085
Hmel218003o,5525001,5575000,5548412,42995,1843,58.2892,51.6253,0.0606,0.0401,0.019
Hmel218003o,5550001,5600000,5577306,43045,2315,63.436,62.3072,0.009,0.0058,0.0028
Hmel218003o,5575001,5625000,5599999,49780,2513,55.5264,59.3157,-0.033,-0.0141,-0.0078
Hmel218003o,5600001,5650000,5624998,49836,2695,63.9623,56.5707,0.0613,0.0225,0.0135
Hmel218003o,5625001,5675000,5649873,49302,2836,105.5261,47.6084,0.3782,0.2116,0.1088
Hmel218003o,5650001,5700000,5675178,49343,2520,77.293,132.5284,-0.2632,-0.2047,-0.0885
Hmel218003o,5675001,5725000,5700003,49973,2750,53.4782,143.0837,-0.4559,-0.2069,-0.12
Hmel218003o,5700001,5750000,5724955,49822,2948,71.3398,44.1541,0.2354,0.0733,0.052
Hmel218003o,5725001,5775000,5749804,48344,2783,66.718,38.7037,0.2657,0.1488,0.0896
Hmel218003o,5750001,5800000,5775528,48509,2901,72.1976,40.8538,0.2773,0.1569,0.0966
Hmel218003o,5775001,5825000,5799996,49984,3092,73.0485,44.7242,0.2405,0.1563,0.0907
Hmel218003o,5800001,5850000,5825000,49982,3228,82.8425,50.1959,0.2454,0.1915,0.1075
Hmel218003o,5825001,5875000,5850002,49990,3328,98.3785,52.6854,0.3025,0.2133,0.1274
Hmel218003o,5850001,5900000,5873855,47026,2866,83.8891,47.0384,0.2815,0.201,0.1072
Hmel218003o,5875001,5925000,5900432,47024,2984,73.0568,45.419,0.2333,0.1817,0.0916
Hmel218003o,5900001,5950000,5924997,49977,3201,73.1572,60.9263,0.0912,0.0722,0.0393
Hmel218003o,5925001,5975000,5949981,49908,3287,87.8463,65.4397,0.1462,0.1372,0.0685
Hmel218003o,5950001,6000000,5974714,48183,3128,80.9139,55.2334,0.1886,0.1902,0.0909
Hmel218003o,5975001,6025000,6000587,48124,2793,65.1611,50.5788,0.126,0.0973,0.0526
Hmel218003o,6000001,6050000,6025050,49867,3095,70.2041,54.1441,0.1292,0.0924,0.0513
Hmel218003o,6025001,6075000,6048167,45447,2165,45.9733,36.8334,0.1104,0.0865,0.0468
Hmel218003o,6050001,6100000,6075380,43609,1507,34.1792,29.4334,0.0746,0.0674,0.0296
Hmel218003o,6075001,6125000,6100141,46768,1904,43.6535,40.3972,0.0387,0.0364,0.0151
Hmel218003o,6100001,6150000,6125108,46128,2157,54.5419,45.5481,0.0899,0.0844,0.0373
Hmel218003o,6125001,6175000,6151050,45430,2463,56.4744,49.8043,0.0628,0.0578,0.0258
Hmel218003o,6150001,6200000,6175874,47860,2937,71.4569,66.7798,0.0338,0.0312,0.0151
Hmel218003o,6175001,6225000,6200007,49928,3185,90.027,74.3523,0.0954,0.093,0.0476
Hmel218003o,6200001,6250000,6224806,49354,2440,70.7341,52.8591,0.1446,0.1437,0.0733
Hmel218003o,6225001,6275000,6250100,49269,2399,66.0142,48.926,0.1487,0.1305,0.0616
Hmel218003o,6250001,6300000,6275039,49866,3150,85.9602,64.0112,0.1464,0.1216,0.0602
Hmel218003o,6275001,6325000,6299837,49101,3045,73.5391,63.038,0.0769,0.0638,0.0339
Hmel218003o,6300001,6350000,6325272,49126,2783,62.2124,55.1985,0.0597,0.045,0.0246
Hmel218003o,6325001,6375000,6349988,49952,2900,85.3444,53.3048,0.2311,0.1724,0.1014
Hmel218003o,6350001,6400000,6375009,49937,2866,88.613,51.2443,0.2672,0.224,0.1279
Hmel218003o,6375001,6425000,6400004,49984,3049,83.3105,57.7428,0.1813,0.1778,0.0869
Hmel218003o,6400001,6450000,6424940,49835,2903,79.0656,51.8507,0.2079,0.1808,0.0981
Hmel218003o,6425001,6475000,6449952,49646,2634,67.9955,47.3754,0.1787,0.1575,0.0834
Hmel218003o,6450001,6500000,6475016,49779,2867,67.6721,57.8592,0.0782,0.0758,0.0352
Hmel218003o,6475001,6525000,6500005,49932,3067,63.394,54.0478,0.0796,0.057,0.0292
Hmel218003o,6500001,6550000,6525016,49957,3026,69.314,48.9467,0.1722,0.1187,0.0654
Hmel218003o,6525001,6575000,6549996,49966,2791,78.5032,48.8997,0.2324,0.1874,0.1045
Hmel218003o,6550001,6600000,6575008,49970,2920,74.3682,54.7571,0.1519,0.1239,0.0663
Hmel218003o,6575001,6625000,6599958,49873,3114,79.4916,59.0166,0.1478,0.1212,0.0614
Hmel218003o,6600001,6650000,6625020,49858,2894,78.3011,51.6365,0.2052,0.1791,0.0873
Hmel218003o,6625001,6675000,6649257,48445,2786,63.6739,49.7051,0.1232,0.1283,0.0558
Hmel218003o,6650001,6700000,6674970,47111,2755,57.3248,46.9561,0.0994,0.1006,0.0446
Hmel218003o,6675001,6725000,6700620,48616,3248,80.849,55.7538,0.1837,0.1438,0.0761
Hmel218003o,6700001,6750000,6725011,49933,3672,94.2354,66.5181,0.1724,0.1073,0.0601
Hmel218003o,6725001,6775000,6749968,49824,3769,90.9034,61.6128,0.192,0.1058,0.0634
Hmel218003o,6750001,6800000,6775020,49831,3289,91.5936,45.2755,0.3384,0.1831,0.1084
Hmel218003o,6775001,6825000,6799905,49184,2757,88.865,70.9469,0.1121,0.0558,0.031
Hmel218003o,6800001,6850000,6825225,49045,2731,49.6335,118.6658,-0.4102,-0.1308,-0.0826
Hmel218003o,6825001,6875000,6850012,49828,2715,34.7958,78.1479,-0.3838,-0.0659,-0.0485
Hmel218003o,6850001,6900000,6875003,49994,3008,58.9983,55.3118,0.0322,0.0064,0.0048
Hmel218003o,6875001,6925000,6899990,49930,2998,59.0072,108.4295,-0.2952,-0.1278,-0.0801
