scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Hmel215003o,500001,550000,525031,49932,3678,56.7461,51.7218,0.0463,0.0164,0.0121
Hmel215003o,525001,575000,550003,49995,3228,47.645,44.4957,0.0342,0.012,0.0088
Hmel215003o,550001,600000,575000,49988,3425,43.1504,42.9195,0.0027,0.0009,0.0007
Hmel215003o,575001,625000,600004,49982,3395,39.4295,37.65,0.0231,0.0064,0.0051
Hmel215003o,600001,650000,624994,49964,3417,37.8422,38.87,-0.0134,-0.003,-0.0023
Hmel215003o,625001,675000,648662,46668,2977,40.214,37.0282,0.0412,0.01,0.0078
Hmel215003o,650001,700000,674594,44403,2098,29.2995,24.0807,0.0978,0.026,0.022
Hmel215003o,675001,725000,700373,46245,2439,31.9898,28.7068,0.0541,0.016,0.0127
Hmel215003o,700001,750000,725562,48042,3213,54.8928,43.464,0.1162,0.0477,0.036
Hmel215003o,725001,775000,750095,49465,2938,41.191,31.7951,0.1287,0.0504,0.0394
Hmel215003o,750001,800000,774993,49919,3322,53.1053,51.5323,0.015,0.0075,0.0055
Hmel215003o,775001,825000,799985,49768,3786,75.0579,72.959,0.0142,0.0078,0.0055
Hmel215003o,800001,850000,825069,49767,3745,75.4076,68.1385,0.0506,0.0275,0.0198
Hmel215003o,825001,875000,850011,49919,3753,80.5614,77.6239,0.0186,0.0111,0.0078
Hmel215003o,850001,900000,875002,49923,3705,76.7014,83.3681,-0.0416,-0.0256,-0.0171
Hmel215003o,875001,925000,899611,48894,3712,69.2227,78.9466,-0.0656,-0.0397,-0.026
Hmel215003o,900001,950000,925108,48779,3602,59.9523,68.6675,-0.0678,-0.0322,-0.0221
Hmel215003o,925001,975000,949994,49601,3541,59.3199,60.4206,-0.0092,-0.004,-0.0029
Hmel215003o,950001,1000000,975068,49751,3611,61.3136,66.2112,-0.0384,-0.0176,-0.0129
Hmel215003o,975001,1025000,997448,44789,3151,50.5612,66.957,-0.1395,-0.0626,-0.0454
Hmel215003o,1000001,1050000,1015121,23178,1264,17.298,28.6487,-0.247,-0.1033,-0.0752
Hmel215003o,1025001,1075000,1060421,28375,1511,22.4395,24.3562,-0.041,-0.0127,-0.0101
Hmel215003o,1050001,1100000,1074990,49806,2730,37.7507,38.1552,-0.0053,-0.0013,-0.0011
Hmel215003o,1075001,1125000,1100072,49764,2387,38.651,36.9896,0.022,0.0057,0.0045
Hmel215003o,1100001,1150000,1121993,35643,1533,32.1855,27.6717,0.0754,0.0252,0.0185
Hmel215003o,1125001,1175000,1157049,35219,1600,17.997,16.4258,0.0456,0.0122,0.0089
Hmel215003o,1150001,1200000,1175193,49482,2773,37.5454,35.0263,0.0347,0.0097,0.0075
Hmel215003o,1175001,1225000,1199875,49477,3180,52.1061,52.1009,0.0,0.0,0.0
Hmel215003o,1200001,1250000,1225099,49480,3117,51.2606,57.3474,-0.056,-0.0199,-0.0149
Hmel215003o,1225001,1275000,1250004,49951,2822,40.6482,44.9277,-0.05,-0.016,-0.0124
Hmel215003o,1250001,1300000,1274970,49844,2571,24.6089,23.9614,0.0133,0.0023,0.0019
Hmel215003o,1275001,1325000,1300032,49814,2214,16.0684,15.1239,0.0303,0.004,0.0034
Hmel215003o,1300001,1350000,1325004,49950,2602,17.3201,23.9034,-0.1597,-0.0267,-0.0224
Hmel215003o,1325001,1375000,1350001,49985,3245,33.5408,32.7977,0.0112,0.0025,0.002
Hmel215003o,1350001,1400000,1374887,49632,3086,51.7654,44.5918,0.0744,0.0225,0.0173
Hmel215003o,1375001,1425000,1400059,49610,2206,40.4141,49.4974,-0.101,-0.0384,-0.0274
Hmel215003o,1400001,1450000,1424996,49954,1783,20.8893,42.2209,-0.338,-0.1283,-0.086
Hmel215003o,1425001,1475000,1449984,49928,2241,36.5727,43.5033,-0.0865,-0.0337,-0.0241
Hmel215003o,1450001,1500000,1473325,45990,2366,41.7179,43.5859,-0.0219,-0.0096,-0.0067
Hmel215003o,1475001,1525000,1500440,45968,2387,43.7708,47.3802,-0.0396,-0.0181,-0.0119
Hmel215003o,1500001,1550000,1523702,45550,2066,34.724,45.1771,-0.1308,-0.0752,-0.0425
Hmel215003o,1525001,1575000,1551097,45623,2056,24.2515,42.5987,-0.2745,-0.1223,-0.0732
Hmel215003o,1550001,1600000,1574997,49900,2565,35.0028,39.4334,-0.0595,-0.0205,-0.0144
Hmel215003o,1575001,1625000,1600042,49883,2744,40.9996,31.5048,0.131,0.0526,0.0376
Hmel215003o,1600001,1650000,1625000,49975,3085,43.9359,36.6876,0.0899,0.0323,0.0243
Hmel215003o,1625001,1675000,1647957,44707,2704,24.6551,27.1204,-0.0476,-0.0095,-0.0078
Hmel215003o,1650001,1700000,1675858,44433,2131,21.212,21.0818,0.0031,0.0006,0.0005
Hmel215003o,1675001,1725000,1700086,49685,2466,26.477,27.628,-0.0213,-0.0055,-0.0041
Hmel215003o,1700001,1750000,1724983,49770,2344,12.4809,17.6597,-0.1718,-0.0239,-0.019
Hmel215003o,1725001,1775000,1750064,49765,2253,17.8796,16.2146,0.0488,0.0073,0.0062
Hmel215003o,1750001,1800000,1775011,49949,2432,26.1801,22.4162,0.0775,0.0144,0.0121
Hmel215003o,1775001,1825000,1799721,49038,2418,39.2561,33.0182,0.0863,0.0259,0.0203
Hmel215003o,1800001,1850000,1825201,49047,2820,55.4266,50.602,0.0455,0.0212,0.015
Hmel215003o,1825001,1875000,1849985,49930,3221,54.194,57.4006,-0.0287,-0.0131,-0.0094
Hmel215003o,1850001,1900000,1875017,49932,3070,48.0217,52.6484,-0.046,-0.0192,-0.0141
Hmel215003o,1875001,1925000,1900001,49996,2927,52.5953,47.7984,0.0478,0.0224,0.0164
Hmel215003o,1900001,1950000,1924350,47553,2524,47.617,36.5736,0.1312,0.0514,0.0405
Hmel215003o,1925001,1975000,1950630,47501,2476,40.7355,37.3084,0.0439,0.0157,0.0119
Hmel215003o,1950001,2000000,1975021,49939,3168,46.9473,48.9421,-0.0208,-0.0083,-0.006
Hmel215003o,1975001,2025000,2000001,49989,3204,51.4473,51.7858,-0.0033,-0.0012,-0.0009
Hmel215003o,2000001,2050000,2023768,45370,3028,54.4909,51.2096,0.031,0.0146,0.0108
Hmel215003o,2025001,2075000,2051157,45020,3227,55.8943,56.3856,-0.0044,-0.003,-0.0021
Hmel215003o,2050001,2100000,2075024,49634,3070,53.901,54.4323,-0.0049,-0.0033,-0.0022
Hmel215003o,2075001,2125000,2099946,49772,2767,45.322,43.5425,0.02,0.0133,0.0085
Hmel215003o,2100001,2150000,2125050,49762,2772,52.3753,48.3909,0.0395,0.0245,0.017
Hmel215003o,2125001,2175000,2149882,49713,2663,53.5031,45.142,0.0848,0.0548,0.0382
Hmel215003o,2150001,2200000,2174235,45789,1807,34.8455,33.5295,0.0192,0.0115,0.0079
Hmel215003o,2175001,2225000,2201109,45227,1791,37.8255,38.2474,-0.0055,-0.0022,-0.0017
Hmel215003o,2200001,2250000,2225146,49149,2721,48.6602,50.9779,-0.0233,-0.0083,-0.0065
Hmel215003o,2225001,2275000,2250006,49975,3095,41.8837,49.1545,-0.0799,-0.0279,-0.0209
Hmel215003o,2250001,2300000,2274998,49981,3277,53.3167,61.4226,-0.0706,-0.0376,-0.0254
Hmel215003o,2275001,2325000,2299980,49657,2927,60.4278,64.5615,-0.0331,-0.0186,-0.013
Hmel215003o,2300001,2350000,2325131,49658,2715,59.5661,53.2206,0.0563,0.0304,0.0223
Hmel215003o,2325001,2375000,2349951,49753,2827,73.4665,63.0273,0.0765,0.0585,0.0397
Hmel215003o,2350001,2400000,2375061,49764,2798,71.8607,68.7999,0.0218,0.0196,0.0126
Hmel215003o,2375001,2425000,2399353,46764,2352,52.0396,49.8799,0.0212,0.0154,0.0104
Hmel215003o,2400001,2450000,2425953,46052,2057,40.285,36.3597,0.0512,0.0247,0.0174
Hmel215003o,2425001,2475000,2450172,48896,2374,38.4817,36.1102,0.0318,0.0119,0.0087
Hmel215003o,2450001,2500000,2475077,49463,2680,27.5833,23.2882,0.0844,0.0202,0.0155
Hmel215003o,2475001,2525000,2499942,49484,1879,18.0464,15.451,0.0775,0.0195,0.0144
Hmel215003o,2500001,2550000,2525106,49631,1646,29.7488,24.8616,0.0895,0.035,0.0264
Hmel215003o,2525001,2575000,2549930,49731,2828,69.507,57.9636,0.0906,0.0522,0.0365
Hmel215003o,2550001,2600000,2574957,49392,3155,80.7198,69.4402,0.0751,0.0512,0.0344
Hmel215003o,2575001,2625000,2599985,49357,3062,66.9159,69.5496,-0.0193,-0.0121,-0.0084
Hmel215003o,2600001,2650000,2624965,49129,3031,65.4451,71.4746,-0.044,-0.0274,-0.0187
Hmel215003o,2625001,2675000,2649937,48768,2772,54.6016,56.6276,-0.0182,-0.0095,-0.0067
Hmel215003o,2650001,2700000,2673300,44267,2478,47.6759,52.2454,-0.0457,-0.0275,-0.0185
Hmel215003o,2675001,2725000,2700988,43899,2576,49.3411,50.5581,-0.0122,-0.0067,-0.0047
Hmel215003o,2700001,2750000,2725317,48577,2738,56.1832,55.2423,0.0084,0.0036,0.0027
Hmel215003o,2725001,2775000,2749838,48953,2536,57.6732,56.1246,0.0136,0.0054,0.0042
Hmel215003o,2750001,2800000,2774749,48374,2445,53.372,55.0473,-0.0155,-0.0065,-0.0049
Hmel215003o,2775001,2825000,2800140,48944,2686,44.1259,43.6415,0.0055,0.0016,0.0012
Hmel215003o,2800001,2850000,2824387,48165,2423,25.5972,23.5434,0.0418,0.0066,0.0053
Hmel215003o,2825001,2875000,2850129,47557,2041,28.0443,26.3932,0.0303,0.0075,0.0059
Hmel215003o,2850001,2900000,2875172,48809,2849,66.0317,58.7261,0.0586,0.0307,0.0232
Hmel215003o,2875001,2925000,2900028,47937,2696,67.1578,65.1352,0.0153,0.0092,0.0069
Hmel215003o,2900001,2950000,2925588,47746,2011,42.4681,39.3813,0.0377,0.0195,0.0141
Hmel215003o,2925001,2975000,2950266,48960,2044,37.6185,32.0299,0.0802,0.0478,0.032
Hmel215003o,2950001,3000000,2975134,49631,2294,36.9792,35.7205,0.0173,0.0093,0.0065
Hmel215003o,2975001,3025000,2999961,49672,2628,41.4967,43.6547,-0.0253,-0.0114,-0.0084
Hmel215003o,3000001,3050000,3025109,49692,2644,38.038,37.6942,0.0045,0.0014,0.0011
Hmel215003o,3025001,3075000,3049769,49478,3075,56.7674,55.783,0.0087,0.0041,0.0029
Hmel215003o,3050001,3100000,3075024,49457,3412,76.0243,81.8646,-0.037,-0.0304,-0.0195
Hmel215003o,3075001,3125000,3099582,49056,3239,62.5158,68.3197,-0.0444,-0.0296,-0.0201
Hmel215003o,3100001,3150000,3124969,48740,2679,38.6339,38.8891,-0.0033,-0.0012,-0.0009
Hmel215003o,3125001,3175000,3150043,49555,2732,48.3154,41.4091,0.077,0.0286,0.021
Hmel215003o,3150001,3200000,3174986,49349,3075,63.4829,57.1288,0.0527,0.025,0.018
Hmel215003o,3175001,3225000,3200127,48189,3268,70.8976,61.2031,0.0734,0.0351,0.0262
Hmel215003o,3200001,3250000,3225333,48088,3576,83.2237,78.4182,0.0297,0.0179,0.0128
Hmel215003o,3225001,3275000,3250121,49279,3348,72.123,79.0744,-0.046,-0.0272,-0.019
Hmel215003o,3250001,3300000,3274750,47473,2528,51.2381,55.936,-0.0438,-0.0217,-0.0155
Hmel215003o,3275001,3325000,3301011,47536,2481,51.9987,54.0872,-0.0197,-0.0121,-0.0083
Hmel215003o,3300001,3350000,3324992,49895,3149,63.3672,69.2439,-0.0443,-0.024,-0.0174
Hmel215003o,3325001,3375000,3349997,49754,3198,64.0323,68.2025,-0.0315,-0.0182,-0.0129
Hmel215003o,3350001,3400000,3375034,49831,3055,66.1669,59.6808,0.0515,0.0352,0.0225
Hmel215003o,3375001,3425000,3400001,49977,3163,72.0892,63.6951,0.0618,0.0364,0.0245
Hmel215003o,3400001,3450000,3424985,49944,3215,82.7569,70.6684,0.0788,0.051,0.0352
Hmel215003o,3425001,3475000,3449941,49716,3016,81.8924,64.1806,0.1213,0.0865,0.0577
Hmel215003o,3450001,3500000,3475018,49672,3183,76.6191,69.9333,0.0456,0.0353,0.0219
Hmel215003o,3475001,3525000,3499860,49398,2838,58.1963,60.5106,-0.0195,-0.0144,-0.0087
Hmel215003o,3500001,3550000,3524878,48555,2848,51.4405,52.819,-0.0132,-0.0063,-0.0044
Hmel215003o,3525001,3575000,3550244,49047,3252,64.3203,67.9488,-0.0274,-0.0146,-0.0105
Hmel215003o,3550001,3600000,3573165,45623,2880,67.5354,72.0145,-0.0321,-0.0231,-0.0155
Hmel215003o,3575001,3625000,3598853,40730,1992,48.7345,55.1234,-0.0615,-0.0454,-0.0294
Hmel215003o,3600001,3650000,3626086,44975,2181,49.9299,56.7285,-0.0637,-0.0495,-0.0318
Hmel215003o,3625001,3675000,3648795,45183,2811,58.7575,68.4293,-0.076,-0.0564,-0.0369
Hmel215003o,3650001,3700000,3676201,44828,2524,48.2454,56.9624,-0.0829,-0.0477,-0.033
Hmel215003o,3675001,3725000,3700055,49532,2611,35.9153,39.2052,-0.0438,-0.0124,-0.0098
Hmel215003o,3700001,3750000,3724969,49899,2851,38.3273,48.2977,-0.1151,-0.0398,-0.0288
Hmel215003o,3725001,3775000,3750011,49861,2984,68.4184,69.0851,-0.0048,-0.004,-0.0024
Hmel215003o,3750001,3800000,3775002,49914,2886,77.7094,73.7094,0.0264,0.0225,0.0146
Hmel215003o,3775001,3825000,3799969,49772,2992,70.5244,82.1216,-0.076,-0.0639,-0.0417
Hmel215003o,3800001,3850000,3824997,49664,3270,64.632,75.8421,-0.0798,-0.0541,-0.0365
Hmel215003o,3825001,3875000,3849972,49269,3305,72.4933,73.7276,-0.0084,-0.0047,-0.0033
Hmel215003o,3850001,3900000,3874878,47900,2813,68.2224,64.4395,0.0285,0.0179,0.0124
Hmel215003o,3875001,3925000,3900155,47444,2593,56.5812,52.3312,0.039,0.0223,0.0151
Hmel215003o,3900001,3950000,3925243,48941,2688,56.5671,54.9021,0.0149,0.007,0.005
Hmel215003o,3925001,3975000,3948717,45997,2437,55.3509,56.1009,-0.0067,-0.0036,-0.0025
Hmel215003o,3950001,4000000,3975766,45453,2665,61.038,60.3019,0.0061,0.0035,0.0024
Hmel215003o,3975001,4025000,4000110,49130,2874,64.7585,64.2498,0.0039,0.0021,0.0014
Hmel215003o,4000001,4050000,4024473,48261,2792,64.5182,63.3255,0.0093,0.0053,0.0037
Hmel215003o,4025001,4075000,4050139,48554,3214,80.3189,76.3658,0.0252,0.0157,0.011
Hmel215003o,4050001,4100000,4074800,49585,3282,84.4433,80.7176,0.0226,0.0152,0.0107
Hmel215003o,4075001,4125000,4099980,49009,3099,66.5613,68.7714,-0.0163,-0.0104,-0.0072
Hmel215003o,4100001,4150000,4125267,49412,3313,66.1956,77.9161,-0.0813,-0.0523,-0.0352
Hmel215003o,4125001,4175000,4149922,49668,2961,62.4403,72.9421,-0.0776,-0.0502,-0.0337
Hmel215003o,4150001,4200000,4174947,49352,2765,57.0864,56.3278,0.0067,0.0036,0.0026
Hmel215003o,4175001,4225000,4200025,49676,3391,64.015,61.5549,0.0196,0.0106,0.0078
Hmel215003o,4200001,4250000,4224647,49271,3196,54.2042,61.2598,-0.0611,-0.0268,-0.0205
Hmel215003o,4225001,4275000,4250001,48871,2372,24.8001,45.0484,-0.2899,-0.0769,-0.0626
Hmel215003o,4250001,4300000,4275125,49427,2275,17.4299,46.14,-0.4516,-0.1177,-0.0961
Hmel215003o,4275001,4325000,4299862,49337,2569,39.5996,64.5128,-0.2393,-0.1089,-0.082
Hmel215003o,4300001,4350000,4325085,49507,2659,48.5336,62.5961,-0.1265,-0.0685,-0.0492
Hmel215003o,4325001,4375000,4349998,49976,2933,48.7391,60.7409,-0.1096,-0.0516,-0.0375
Hmel215003o,4350001,4400000,4375008,49978,2979,44.6558,55.4874,-0.1082,-0.0337,-0.0259
Hmel215003o,4375001,4425000,4400000,49997,2805,37.6139,40.3934,-0.0356,-0.0091,-0.0073
Hmel215003o,4400001,4450000,4424939,49842,3173,57.1973,60.6035,-0.0289,-0.0142,-0.0106
Hmel215003o,4425001,4475000,4450000,49731,3359,66.5347,77.5156,-0.0762,-0.0423,-0.0297
Hmel215003o,4450001,4500000,4475030,49842,3253,52.5373,62.3533,-0.0854,-0.0288,-0.0217
Hmel215003o,4475001,4525000,4500008,49948,3016,50.0282,50.6827,-0.0065,-0.0022,-0.0017
Hmel215003o,4500001,4550000,4524998,49983,2967,53.9907,54.8761,-0.0081,-0.0032,-0.0025
Hmel215003o,4525001,4575000,4550001,49989,3177,46.972,47.7064,-0.0078,-0.0017,-0.0014
Hmel215003o,4550001,4600000,4575000,49993,3005,45.163,41.5432,0.0417,0.0093,0.0077
Hmel215003o,4575001,4625000,4599851,49677,2671,43.975,41.0115,0.0349,0.012,0.0091
Hmel215003o,4600001,4650000,4625008,49555,2679,44.49,43.2348,0.0143,0.0046,0.0035
Hmel215003o,4625001,4675000,4650056,49856,2798,41.7172,45.6704,-0.0452,-0.0171,-0.0128
Hmel215003o,4650001,4700000,4674999,49940,2430,25.6901,30.4453,-0.0847,-0.0224,-0.0168
Hmel215003o,4675001,4725000,4699689,49166,1946,17.5916,16.8312,0.0221,0.0031,0.0025
Hmel215003o,4700001,4750000,4725003,48646,2385,30.3023,29.7763,0.0088,0.0018,0.0014
Hmel215003o,4725001,4775000,4750214,49414,2926,43.3852,44.6196,-0.014,-0.0035,-0.0027
Hmel215003o,4750001,4800000,4775010,49977,2613,35.1732,32.9128,0.0332,0.0072,0.0059
Hmel215003o,4775001,4825000,4799992,49972,2849,39.2737,36.3483,0.0387,0.0089,0.0072
Hmel215003o,4800001,4850000,4824949,49842,3375,62.5562,62.7819,-0.0018,-0.0008,-0.0006
Hmel215003o,4825001,4875000,4847824,45150,2737,60.9351,60.9646,-0.0002,-0.0002,-0.0001
Hmel215003o,4850001,4900000,4875426,45262,2772,60.0503,58.6354,0.0119,0.0072,0.0049
Hmel215003o,4875001,4925000,4899985,49928,3438,74.2778,72.5399,0.0118,0.0074,0.0049
Hmel215003o,4900001,4950000,4925001,49924,3367,76.7652,71.5829,0.0349,0.0219,0.015
Hmel215003o,4925001,4975000,4949687,49213,2971,77.2066,61.1441,0.1161,0.0792,0.054
Hmel215003o,4950001,5000000,4975067,49218,2818,84.3889,75.8299,0.0534,0.0372,0.0261
Hmel215003o,4975001,5025000,4999928,49637,2630,78.7044,90.2739,-0.0685,-0.05,-0.0351
Hmel215003o,5000001,5050000,5024955,47620,1923,51.5067,57.3401,-0.0536,-0.0327,-0.0232
Hmel215003o,5025001,5075000,5050888,47845,2110,50.2368,41.1708,0.0992,0.0405,0.0314
Hmel215003o,5050001,5100000,5075031,49877,2915,68.7383,63.707,0.038,0.0174,0.0134
Hmel215003o,5075001,5125000,5099807,49452,2940,65.404,70.5603,-0.0379,-0.0195,-0.0142
Hmel215003o,5100001,5150000,5124886,48861,2831,66.0883,66.0205,0.0005,0.0003,0.0002
Hmel215003o,5125001,5175000,5149913,48287,1946,48.6803,44.0727,0.0497,0.0397,0.0251
Hmel215003o,5150001,5200000,5174831,46567,1433,34.8299,35.8073,-0.0138,-0.0068,-0.0049
Hmel215003o,5175001,5225000,5200652,47657,2422,61.2279,64.8911,-0.029,-0.0178,-0.0125
Hmel215003o,5200001,5250000,5224631,48806,2141,47.3646,51.3542,-0.0404,-0.0312,-0.0197
Hmel215003o,5225001,5275000,5250015,48372,1713,33.6033,32.895,0.0107,0.0061,0.0041
Hmel215003o,5250001,5300000,5275013,49427,2413,45.5855,42.4813,0.0352,0.0143,0.0107
Hmel215003o,5275001,5325000,5299823,49274,3029,60.6016,58.7318,0.0157,0.0065,0.0047
Hmel215003o,5300001,5350000,5325058,49266,3372,74.8288,89.8583,-0.0913,-0.0477,-0.0341
Hmel215003o,5325001,5375000,5349779,48984,3576,82.3926,96.1999,-0.0773,-0.0443,-0.0314
Hmel215003o,5350001,5400000,5375203,49052,3371,83.7432,78.0418,0.0352,0.0203,0.0142
Hmel215003o,5375001,5425000,5400006,49949,3311,80.7606,79.061,0.0106,0.0068,0.0047
Hmel215003o,5400001,5450000,5424986,49948,3133,74.7705,80.4407,-0.0365,-0.0262,-0.0172
Hmel215003o,5425001,5475000,5449997,49888,2950,75.9504,75.8324,0.0008,0.0006,0.0004
Hmel215003o,5450001,5500000,5475013,49877,3081,85.6304,69.9463,0.1008,0.0774,0.0478
Hmel215003o,5475001,5525000,5499985,49833,3099,76.6635,68.5367,0.056,0.0419,0.0262
Hmel215003o,5500001,5550000,5525012,49894,2930,48.1278,59.2754,-0.1038,-0.0393,-0.0299
Hmel215003o,5525001,5575000,5549998,49993,2993,48.9148,72.3228,-0.1931,-0.0738,-0.0547
Hmel215003o,5550001,5600000,5574153,47415,2238,46.0333,60.8111,-0.1383,-0.0787,-0.0531
Hmel215003o,5575001,5625000,5600504,47384,1549,33.1567,34.3025,-0.017,-0.0091,-0.0062
Hmel215003o,5600001,5650000,5624729,49184,1915,49.834,44.8114,0.0531,0.0359,0.0227
Hmel215003o,5625001,5675000,5650108,49180,2192,36.5653,34.9507,0.0226,0.0067,0.005
Hmel215003o,5650001,5700000,5674539,47142,1999,13.3405,18.2624,-0.1557,-0.018,-0.0144
Hmel215003o,5675001,5725000,5701010,47175,2321,33.6966,41.6879,-0.106,-0.0327,-0.0237
Hmel215003o,5700001,5750000,5724988,49954,3228,56.7066,68.0208,-0.0907,-0.0404,-0.0286
Hmel215003o,5725001,5775000,5750002,49943,3362,69.9996,75.701,-0.0391,-0.0225,-0.0153
Hmel215003o,5750001,5800000,5774957,49627,3129,71.6003,76.5499,-0.0334,-0.0187,-0.0128
Hmel215003o,5775001,5825000,5800006,48962,2849,64.1979,57.1354,0.0582,0.0276,0.0199
Hmel215003o,5800001,5850000,5825194,49173,2860,83.3952,54.6053,0.2086,0.1358,0.0957
Hmel215003o,5825001,5875000,5850037,49841,3119,86.8309,70.7771,0.1019,0.0843,0.0543
Hmel215003o,5850001,5900000,5874996,49965,3190,72.5791,77.4906,-0.0327,-0.0236,-0.0154
Hmel215003o,5875001,5925000,5900000,49978,3047,65.1074,67.4911,-0.018,-0.0114,-0.0072
Hmel215003o,5900001,5950000,5924996,49974,3062,65.3987,62.0167,0.0265,0.0155,0.01
Hmel215003o,5925001,5975000,5950005,49966,3114,69.0161,62.9049,0.0463,0.0214,0.0156
Hmel215003o,5950001,6000000,5974401,46806,3107,63.7487,62.9171,0.0066,0.003,0.0022
Hmel215003o,5975001,6025000,6000937,46150,2942,66.4477,59.347,0.0564,0.0345,0.0231
Hmel215003o,6000001,6050000,6025163,49268,2534,57.4898,46.7624,0.1029,0.062,0.0418
Hmel215003o,6025001,6075000,6049943,49757,2265,32.6599,30.5383,0.0336,0.0121,0.0087
Hmel215003o,6050001,6100000,6074687,48936,1695,14.1223,15.5911,-0.0494,-0.0078,-0.0063
Hmel215003o,6075001,6125000,6097834,42729,703,6.1979,5.9965,0.0165,0.0019,0.0016
Hmel215003o,6100001,6150000,6126052,40106,840,22.3937,18.8798,0.0851,0.0644,0.0382
Hmel215003o,6125001,6175000,6151479,46474,2111,65.8641,57.0586,0.0716,0.0545,0.0351
Hmel215003o,6150001,6200000,6174826,49211,2161,64.6717,57.4894,0.0588,0.0392,0.0266
Hmel215003o,6175001,6225000,6200210,49215,2385,64.4525,62.7928,0.013,0.0085,0.0056
Hmel215003o,6200001,6250000,6224998,49968,3123,82.5862,80.3709,0.0136,0.0089,0.0058
Hmel215003o,6225001,6275000,6249694,48338,2639,65.451,60.8138,0.0367,0.0235,0.0159
Hmel215003o,6250001,6300000,6275538,48340,2559,54.7893,51.475,0.0312,0.0207,0.0142
Hmel215003o,6275001,6325000,6299700,48981,2065,28.6363,27.9332,0.0124,0.0038,0.003
Hmel215003o,6300001,6350000,6322022,41536,834,6.0985,6.51,-0.0326,-0.0036,-0.0031
Hmel215003o,6325001,6375000,6349468,32892,616,14.2869,13.9987,0.0102,0.0059,0.004
Hmel215003o,6350001,6400000,6379235,40336,1986,30.5885,37.092,-0.0961,-0.0383,-0.0291
Hmel215003o,6375001,6425000,6400000,49964,3153,53.6405,61.9287,-0.0717,-0.0305,-0.0227
Hmel215003o,6400001,6450000,6424982,49442,3124,73.4688,70.3803,0.0215,0.0117,0.0084
Hmel215003o,6425001,6475000,6450249,49418,3090,73.6417,72.2372,0.0096,0.0057,0.004
Hmel215003o,6450001,6500000,6474990,49759,3087,67.7767,66.1482,0.0122,0.0069,0.0048
Hmel215003o,6475001,6525000,6500045,49726,3203,72.8275,65.0532,0.0564,0.0344,0.0235
Hmel215003o,6500001,6550000,6524940,49749,2996,67.8264,64.4375,0.0256,0.0178,0.0116
Hmel215003o,6525001,6575000,6550006,49730,2836,61.7167,63.359,-0.0131,-0.0099,-0.0063
Hmel215003o,6550001,6600000,6574979,49586,2996,68.6476,72.8022,-0.0294,-0.0193,-0.0131
Hmel215003o,6575001,6625000,6600044,49323,3083,79.35,82.7736,-0.0211,-0.0144,-0.0099
Hmel215003o,6600001,6650000,6623459,44555,2153,55.6944,55.8801,-0.0017,-0.0013,-0.0008
Hmel215003o,6625001,6675000,6650679,43937,2038,43.8305,48.301,-0.0485,-0.043,-0.0262
Hmel215003o,6650001,6700000,6674962,47347,3030,64.7847,74.4253,-0.0693,-0.0641,-0.0384
Hmel215003o,6675001,6725000,6700672,47904,2889,65.6031,75.9173,-0.0729,-0.0695,-0.0417
Hmel215003o,6700001,6750000,6725090,49580,3126,82.4358,82.6459,-0.0013,-0.0011,-0.0007
Hmel215003o,6725001,6775000,6749902,49590,3454,88.015,86.7772,0.0071,0.0057,0.0037
