scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Hmel215003o,525001,575000,550003,49995,3605,98.942,65.1653,0.2058,0.0956,0.0574
Hmel215003o,550001,600000,575000,49988,3608,108.1445,128.315,-0.0853,-0.0521,-0.0286
Hmel215003o,575001,625000,600004,49982,3478,65.8364,186.1854,-0.4775,-0.3627,-0.1636
Hmel215003o,600001,650000,624994,49964,3728,51.55,108.3305,-0.3551,-0.1462,-0.0851
Hmel215003o,625001,675000,648662,46668,3558,80.5255,30.9071,0.4453,0.1357,0.0956
Hmel215003o,650001,700000,674594,44403,2707,118.8031,23.8458,0.6657,0.372,0.2346
Hmel215003o,675001,725000,700373,46245,2821,112.9038,21.1941,0.6839,0.3372,0.1989
Hmel215003o,700001,750000,725562,48042,3555,89.8146,39.6792,0.3872,0.2001,0.1073
Hmel215003o,725001,775000,750095,49465,3392,58.5584,33.598,0.2708,0.1482,0.0821
Hmel215003o,750001,800000,774993,49919,3567,78.1181,38.4949,0.3398,0.1844,0.1007
Hmel215003o,775001,825000,799985,49768,3855,97.437,53.5839,0.2904,0.1595,0.0851
Hmel215003o,800001,850000,825069,49767,3845,96.9396,52.8788,0.2941,0.154,0.0852
Hmel215003o,825001,875000,850011,49919,3927,128.3787,55.2464,0.3983,0.2093,0.1204
Hmel215003o,850001,900000,875002,49923,3893,123.0304,52.9238,0.3984,0.1998,0.1144
Hmel215003o,875001,925000,899611,48894,3856,117.4247,54.7774,0.3638,0.2024,0.1091
Hmel215003o,900001,950000,925108,48779,3530,128.5217,58.5411,0.3741,0.2213,0.1249
Hmel215003o,925001,975000,949994,49601,3376,96.5821,54.997,0.2743,0.1417,0.082
Hmel215003o,950001,1000000,975068,49751,3654,62.7773,59.4454,0.0273,0.0129,0.0069
Hmel215003o,975001,1025000,997448,44789,3151,57.2889,51.083,0.0573,0.0276,0.0154
Hmel215003o,1000001,1050000,1015121,23178,1245,26.3676,16.7812,0.2222,0.1044,0.0637
Hmel215003o,1025001,1075000,1060421,28375,1604,24.3596,24.3308,0.0006,0.0002,0.0001
Hmel215003o,1050001,1100000,1074990,49806,2664,58.0879,43.799,0.1402,0.0457,0.0282
Hmel215003o,1075001,1125000,1100072,49764,2062,63.2764,39.315,0.2336,0.0734,0.0479
Hmel215003o,1100001,1150000,1121993,35643,1367,44.5951,24.9791,0.2819,0.0918,0.0579
Hmel215003o,1125001,1175000,1157049,35219,1573,42.0076,37.8781,0.0517,0.0125,0.0078
Hmel215003o,1150001,1200000,1175193,49482,2757,65.5579,50.3651,0.1311,0.0361,0.022
Hmel215003o,1175001,1225000,1199875,49477,3212,68.2962,40.4275,0.2563,0.101,0.0575
Hmel215003o,1200001,1250000,1225099,49480,2933,57.7004,47.3313,0.0987,0.041,0.0244
Hmel215003o,1225001,1275000,1250004,49951,2884,69.8752,41.7047,0.2525,0.0945,0.0587
Hmel215003o,1250001,1300000,1274970,49844,2817,55.2172,20.103,0.4662,0.1019,0.072
Hmel215003o,1275001,1325000,1300032,49814,2313,35.9318,7.704,0.6469,0.1061,0.0745
Hmel215003o,1300001,1350000,1325004,49950,2927,47.8676,18.7332,0.4374,0.1304,0.0806
Hmel215003o,1325001,1375000,1350001,49985,3613,62.5367,38.1037,0.2428,0.074,0.0493
Hmel215003o,1350001,1400000,1374887,49632,3466,106.2272,55.3595,0.3148,0.1216,0.0814
Hmel215003o,1375001,1425000,1400059,49610,2664,105.7352,41.4699,0.4366,0.1356,0.0983
Hmel215003o,1400001,1450000,1424996,49954,2220,72.634,19.8625,0.5705,0.1165,0.0889
Hmel215003o,1425001,1475000,1449984,49928,2459,61.8542,21.0618,0.492,0.1243,0.0851
Hmel215003o,1450001,1500000,1473325,45990,2445,59.745,27.311,0.3726,0.1335,0.0776
Hmel215003o,1475001,1525000,1500440,45968,2518,70.222,28.8758,0.4172,0.1498,0.0923
Hmel215003o,1500001,1550000,1523702,45550,2166,58.4586,26.8913,0.3699,0.0969,0.0716
Hmel215003o,1525001,1575000,1551097,45623,2122,59.5435,42.2341,0.1701,0.0524,0.0373
Hmel215003o,1550001,1600000,1574997,49900,2905,101.7418,73.8772,0.1587,0.0728,0.0452
Hmel215003o,1575001,1625000,1600042,49883,3137,87.9566,62.0871,0.1724,0.081,0.0477
Hmel215003o,1600001,1650000,1625000,49975,3304,59.2189,47.1026,0.114,0.048,0.0259
Hmel215003o,1625001,1675000,1647957,44707,3135,50.4378,37.4565,0.1477,0.0563,0.031
Hmel215003o,1650001,1700000,1675858,44433,2499,44.2762,29.4796,0.2006,0.0655,0.0375
Hmel215003o,1675001,1725000,1700086,49685,2674,48.3861,39.0145,0.1072,0.0308,0.0192
Hmel215003o,1700001,1750000,1724983,49770,2617,29.5411,20.5349,0.1799,0.0335,0.0239
Hmel215003o,1725001,1775000,1750064,49765,2563,36.201,13.4719,0.4576,0.0909,0.0563
Hmel215003o,1750001,1800000,1775011,49949,2806,41.2169,27.5242,0.1992,0.0457,0.0288
Hmel215003o,1775001,1825000,1799721,49038,2616,34.0406,44.075,-0.1285,-0.0402,-0.0234
Hmel215003o,1800001,1850000,1825201,49047,2865,52.4349,51.7442,0.0066,0.003,0.0016
Hmel215003o,1825001,1875000,1849985,49930,3445,71.2501,46.1317,0.214,0.0902,0.0543
Hmel215003o,1850001,1900000,1875017,49932,3126,63.5158,40.1453,0.2255,0.0941,0.0556
Hmel215003o,1875001,1925000,1900001,49996,2874,65.0105,43.9976,0.1928,0.0971,0.0513
Hmel215003o,1900001,1950000,1924350,47553,2872,76.8769,31.2356,0.4222,0.2325,0.1063
Hmel215003o,1925001,1975000,1950630,47501,2870,64.3714,28.8474,0.3811,0.1714,0.0864
Hmel215003o,1950001,2000000,1975021,49939,3485,66.0261,86.3473,-0.1334,-0.0794,-0.0428
Hmel215003o,1975001,2025000,2000001,49989,3496,78.3308,94.8548,-0.0954,-0.062,-0.0309
Hmel215003o,2000001,2050000,2023768,45370,3089,110.708,51.7642,0.3628,0.2301,0.1233
Hmel215003o,2025001,2075000,2051157,45020,3242,152.0876,38.9203,0.5925,0.4097,0.2335
Hmel215003o,2050001,2100000,2075024,49634,3141,105.1673,36.1343,0.4886,0.2473,0.1494
Hmel215003o,2075001,2125000,2099946,49772,2712,51.0033,36.9582,0.1597,0.0604,0.0399
Hmel215003o,2100001,2150000,2125050,49762,2837,74.0384,38.4894,0.3159,0.1634,0.0968
Hmel215003o,2125001,2175000,2149882,49713,2737,82.5263,34.87,0.4059,0.2517,0.1286
Hmel215003o,2150001,2200000,2174235,45789,1764,48.6969,23.6837,0.3456,0.2052,0.1044
Hmel215003o,2175001,2225000,2201109,45227,1820,42.9277,19.1572,0.3829,0.1662,0.0954
Hmel215003o,2200001,2250000,2225146,49149,2923,61.6958,37.3236,0.2461,0.0867,0.0535
Hmel215003o,2225001,2275000,2250006,49975,3205,69.1565,67.2655,0.0139,0.0059,0.0036
Hmel215003o,2250001,2300000,2274998,49981,3208,78.451,66.2177,0.0846,0.0506,0.0269
Hmel215003o,2275001,2325000,2299980,49657,3065,74.8558,45.5857,0.243,0.1416,0.0727
Hmel215003o,2300001,2350000,2325131,49658,2664,61.7584,42.0324,0.1901,0.1142,0.0558
Hmel215003o,2325001,2375000,2349951,49753,2630,80.0541,48.1634,0.2487,0.1841,0.0886
Hmel215003o,2350001,2400000,2375061,49764,2634,90.0241,50.5998,0.2804,0.2251,0.1058
Hmel215003o,2375001,2425000,2399353,46764,2175,62.6553,40.1112,0.2194,0.1606,0.0785
Hmel215003o,2400001,2450000,2425953,46052,1936,44.9256,27.2159,0.2455,0.1315,0.0715
Hmel215003o,2425001,2475000,2450172,48896,2255,45.5783,27.3387,0.2501,0.1093,0.057
Hmel215003o,2450001,2500000,2475077,49463,2722,44.7408,25.5946,0.2722,0.1026,0.0527
Hmel215003o,2475001,2525000,2499942,49484,1997,32.0755,12.8582,0.4277,0.1503,0.0792
Hmel215003o,2500001,2550000,2525106,49631,1695,33.3216,12.6521,0.4496,0.1754,0.1059
Hmel215003o,2525001,2575000,2549930,49731,2661,56.5836,38.5093,0.1901,0.1038,0.0557
Hmel215003o,2550001,2600000,2574957,49392,2763,65.1827,54.1566,0.0924,0.0643,0.0307
Hmel215003o,2575001,2625000,2599985,49357,2768,76.1215,49.6673,0.2103,0.1449,0.0712
Hmel215003o,2600001,2650000,2624965,49129,2859,88.1965,52.0861,0.2574,0.1684,0.0889
Hmel215003o,2625001,2675000,2649937,48768,2564,75.3719,52.1944,0.1817,0.102,0.0562
Hmel215003o,2650001,2700000,2673300,44267,2316,69.7502,43.0245,0.237,0.1328,0.0709
Hmel215003o,2675001,2725000,2700988,43899,2522,62.9042,40.3174,0.2188,0.119,0.0641
Hmel215003o,2700001,2750000,2725317,48577,2705,59.0156,37.5711,0.222,0.1014,0.0565
Hmel215003o,2725001,2775000,2749838,48953,2481,73.6063,38.6105,0.3119,0.1638,0.0912
Hmel215003o,2750001,2800000,2774749,48374,2468,70.8796,43.0605,0.2442,0.1431,0.0782
Hmel215003o,2775001,2825000,2800140,48944,3038,56.4319,38.5962,0.1877,0.0583,0.0376
Hmel215003o,2800001,2850000,2824387,48165,2957,58.0606,27.987,0.3495,0.0855,0.0629
Hmel215003o,2825001,2875000,2850129,47557,2308,55.1892,24.5579,0.3841,0.1324,0.0974
Hmel215003o,2850001,2900000,2875172,48809,2793,57.8196,39.8043,0.1845,0.083,0.0532
Hmel215003o,2875001,2925000,2900028,47937,2684,62.7151,42.137,0.1963,0.1112,0.0616
Hmel215003o,2900001,2950000,2925588,47746,2024,66.8026,36.5165,0.2931,0.2321,0.1044
Hmel215003o,2925001,2975000,2950266,48960,2083,64.3955,35.424,0.2902,0.2186,0.0986
Hmel215003o,2950001,3000000,2975134,49631,3000,54.7697,30.3531,0.2868,0.1283,0.0701
Hmel215003o,2975001,3025000,2999961,49672,3291,71.0249,35.1318,0.3381,0.152,0.0863
Hmel215003o,3000001,3050000,3025109,49692,3115,95.7579,31.1076,0.5096,0.2064,0.1301
Hmel215003o,3025001,3075000,3049769,49478,3399,163.0907,32.0236,0.6717,0.3614,0.2367
Hmel215003o,3050001,3100000,3075024,49457,3464,166.8961,47.0013,0.5605,0.4048,0.242
Hmel215003o,3075001,3125000,3099582,49056,3194,102.1333,38.7673,0.4497,0.2657,0.1592
Hmel215003o,3100001,3150000,3124969,48740,2518,75.7282,30.1299,0.4307,0.1944,0.1238
Hmel215003o,3125001,3175000,3150043,49555,2898,65.5671,42.1022,0.2179,0.0888,0.0558
Hmel215003o,3150001,3200000,3174986,49349,3304,70.4343,41.5763,0.2576,0.1127,0.0684
Hmel215003o,3175001,3225000,3200127,48189,3194,84.609,45.4739,0.3008,0.1597,0.0943
Hmel215003o,3200001,3250000,3225333,48088,3362,102.7898,67.8985,0.2044,0.1452,0.0778
Hmel215003o,3225001,3275000,3250121,49279,3348,104.0561,62.9162,0.2464,0.165,0.0919
Hmel215003o,3250001,3300000,3274750,47473,2545,95.5981,40.9891,0.3998,0.2399,0.1448
Hmel215003o,3275001,3325000,3301011,47536,2492,88.6476,47.4511,0.3027,0.227,0.1179
Hmel215003o,3300001,3350000,3324992,49895,3093,74.8343,48.2652,0.2158,0.1253,0.0685
Hmel215003o,3325001,3375000,3349997,49754,2980,72.241,34.3528,0.3554,0.1671,0.0964
Hmel215003o,3350001,3400000,3375034,49831,2966,70.3107,38.158,0.2964,0.1527,0.0834
Hmel215003o,3375001,3425000,3400001,49977,3059,69.1393,44.1903,0.2201,0.1169,0.0639
Hmel215003o,3400001,3450000,3424985,49944,3011,81.8254,46.0296,0.28,0.1748,0.0899
Hmel215003o,3425001,3475000,3449941,49716,2897,74.0517,43.0965,0.2642,0.1631,0.0811
Hmel215003o,3450001,3500000,3475018,49672,3186,85.9918,43.8518,0.3245,0.1882,0.1021
Hmel215003o,3475001,3525000,3499860,49398,2823,101.6562,39.9523,0.4357,0.2429,0.1454
Hmel215003o,3500001,3550000,3524878,48555,2621,97.2071,46.4071,0.3537,0.1979,0.1131
Hmel215003o,3525001,3575000,3550244,49047,3127,85.3893,58.1362,0.1899,0.114,0.059
Hmel215003o,3550001,3600000,3573165,45623,2685,67.6927,43.8007,0.2143,0.136,0.0692
Hmel215003o,3575001,3625000,3598853,40730,1689,47.2228,26.044,0.2891,0.1957,0.1015
Hmel215003o,3600001,3650000,3626086,44975,1940,68.1848,35.0609,0.3208,0.2194,0.1149
Hmel215003o,3625001,3675000,3648795,45183,2505,80.0241,46.3568,0.2664,0.1722,0.0864
Hmel215003o,3650001,3700000,3676201,44828,2299,53.416,36.1698,0.1925,0.1148,0.0537
Hmel215003o,3675001,3725000,3700055,49532,2600,47.9651,43.9387,0.0438,0.0212,0.0113
Hmel215003o,3700001,3750000,3724969,49899,2754,53.9781,49.6274,0.042,0.0191,0.0107
Hmel215003o,3725001,3775000,3750011,49861,2570,76.3095,40.3599,0.3081,0.1951,0.1007
Hmel215003o,3750001,3800000,3775002,49914,2542,80.5496,42.8816,0.3052,0.2323,0.1137
Hmel215003o,3775001,3825000,3799969,49772,3168,73.9695,55.7809,0.1402,0.1153,0.0535
Hmel215003o,3800001,3850000,3824997,49664,3663,76.7778,55.1931,0.1636,0.1075,0.0539
Hmel215003o,3825001,3875000,3849972,49269,3234,71.2923,42.052,0.258,0.125,0.0683
Hmel215003o,3850001,3900000,3874878,47900,2494,73.688,32.2744,0.3908,0.1974,0.1131
Hmel215003o,3875001,3925000,3900155,47444,2361,70.3993,37.202,0.3085,0.1599,0.0916
Hmel215003o,3900001,3950000,3925243,48941,2505,52.4716,47.7536,0.0471,0.0232,0.0119
Hmel215003o,3925001,3975000,3948717,45997,2323,60.2268,37.8813,0.2278,0.1232,0.0637
Hmel215003o,3950001,4000000,3975766,45453,2584,71.6524,34.6513,0.3481,0.1904,0.1059
Hmel215003o,3975001,4025000,4000110,49130,2754,70.4683,50.2308,0.1677,0.1,0.0488
Hmel215003o,4000001,4050000,4024473,48261,2496,70.9256,54.5655,0.1304,0.1023,0.0447
Hmel215003o,4025001,4075000,4050139,48554,2833,78.4399,52.4667,0.1984,0.1317,0.0646
Hmel215003o,4050001,4100000,4074800,49585,3120,87.4742,47.8333,0.293,0.1666,0.0902
Hmel215003o,4075001,4125000,4099980,49009,3067,91.2821,45.2971,0.3367,0.2103,0.114
Hmel215003o,4100001,4150000,4125267,49412,3180,88.7849,51.8579,0.2626,0.1808,0.0875
Hmel215003o,4125001,4175000,4149922,49668,2777,73.5882,41.7701,0.2758,0.1673,0.0868
Hmel215003o,4150001,4200000,4174947,49352,2677,58.5155,34.4541,0.2588,0.1209,0.0687
Hmel215003o,4175001,4225000,4200025,49676,3259,63.1122,43.3587,0.1855,0.1025,0.0491
Hmel215003o,4200001,4250000,4224647,49271,3049,56.9029,38.9494,0.1873,0.1055,0.0495
Hmel215003o,4225001,4275000,4250001,48871,2392,33.5163,30.9659,0.0396,0.0132,0.0073
Hmel215003o,4250001,4300000,4275125,49427,2644,36.1198,33.3028,0.0406,0.0147,0.0077
Hmel215003o,4275001,4325000,4299862,49337,2936,62.0099,34.3658,0.2868,0.155,0.08
Hmel215003o,4300001,4350000,4325085,49507,2734,71.1533,36.2974,0.3244,0.1753,0.1006
Hmel215003o,4325001,4375000,4349998,49976,3026,74.9854,44.252,0.2577,0.1341,0.0778
Hmel215003o,4350001,4400000,4375008,49978,3058,57.2931,41.8403,0.1559,0.048,0.03
Hmel215003o,4375001,4425000,4400000,49997,2815,54.1188,28.6664,0.3075,0.0839,0.0494
Hmel215003o,4400001,4450000,4424939,49842,3042,82.6679,36.1391,0.3916,0.2258,0.1083
Hmel215003o,4425001,4475000,4450000,49731,3296,76.1831,41.3779,0.2961,0.1632,0.0818
Hmel215003o,4450001,4500000,4475030,49842,3159,63.9245,29.3714,0.3704,0.1272,0.0753
Hmel215003o,4475001,4525000,4500008,49948,2739,57.8859,34.3998,0.2545,0.0919,0.0569
Hmel215003o,4500001,4550000,4524998,49983,2967,55.6378,63.6798,-0.0674,-0.0332,-0.0176
Hmel215003o,4525001,4575000,4550001,49989,3401,52.191,73.2809,-0.1681,-0.06,-0.0363
Hmel215003o,4550001,4600000,4575000,49993,3312,75.8226,58.0719,0.1326,0.054,0.0312
Hmel215003o,4575001,4625000,4599851,49677,3103,86.2863,50.1332,0.265,0.1467,0.0709
Hmel215003o,4600001,4650000,4625008,49555,2924,84.691,54.3257,0.2184,0.1235,0.0626
Hmel215003o,4625001,4675000,4650056,49856,2804,98.986,47.9555,0.3473,0.2561,0.1147
Hmel215003o,4650001,4700000,4674999,49940,2635,59.0737,23.2571,0.435,0.1983,0.1014
Hmel215003o,4675001,4725000,4699689,49166,2338,28.0271,10.8708,0.4411,0.0806,0.0519
Hmel215003o,4700001,4750000,4725003,48646,2501,53.2845,44.2349,0.0928,0.0323,0.0186
Hmel215003o,4725001,4775000,4750214,49414,3037,65.7266,54.2151,0.096,0.0337,0.0194
Hmel215003o,4750001,4800000,4775010,49977,3104,39.4639,18.9115,0.3521,0.0665,0.0445
Hmel215003o,4775001,4825000,4799992,49972,3100,42.3498,33.1859,0.1213,0.0296,0.0204
Hmel215003o,4800001,4850000,4824949,49842,3357,92.2222,54.5989,0.2563,0.124,0.0742
Hmel215003o,4825001,4875000,4847824,45150,2798,84.9849,38.9179,0.3718,0.2381,0.1183
Hmel215003o,4850001,4900000,4875426,45262,2940,87.5782,35.9584,0.4179,0.2684,0.1348
Hmel215003o,4875001,4925000,4899985,49928,3548,100.4299,42.6764,0.4036,0.2612,0.1329
Hmel215003o,4900001,4950000,4925001,49924,3205,83.6562,45.4798,0.2956,0.1826,0.0923
Hmel215003o,4925001,4975000,4949687,49213,2776,80.2122,45.0504,0.2807,0.1763,0.0937
Hmel215003o,4950001,5000000,4975067,49218,3090,106.9488,53.4991,0.3331,0.2382,0.1268
Hmel215003o,4975001,5025000,4999928,49637,2942,139.8495,46.12,0.504,0.3934,0.2197
Hmel215003o,5000001,5050000,5024955,47620,1914,88.8739,22.6871,0.5933,0.424,0.2216
Hmel215003o,5025001,5075000,5050888,47845,2105,47.9436,26.6669,0.2852,0.1621,0.072
Hmel215003o,5050001,5100000,5075031,49877,3087,84.809,47.009,0.2868,0.1813,0.0926
Hmel215003o,5075001,5125000,5099807,49452,3274,97.0359,49.9595,0.3203,0.2056,0.1113
Hmel215003o,5100001,5150000,5124886,48861,3053,79.5233,46.5254,0.2618,0.1827,0.0916
Hmel215003o,5125001,5175000,5149913,48287,2001,49.7536,29.914,0.249,0.163,0.0866
Hmel215003o,5150001,5200000,5174831,46567,1646,31.5066,15.0368,0.3539,0.1598,0.0948
Hmel215003o,5175001,5225000,5200652,47657,3078,61.218,32.5885,0.3052,0.1643,0.0886
Hmel215003o,5200001,5250000,5224631,48806,2651,54.7494,31.1188,0.2752,0.1566,0.0849
Hmel215003o,5225001,5275000,5250015,48372,2000,48.8195,22.8368,0.3626,0.2046,0.1198
Hmel215003o,5250001,5300000,5275013,49427,2903,62.774,41.0729,0.209,0.1118,0.063
Hmel215003o,5275001,5325000,5299823,49274,3615,99.2728,54.9294,0.2876,0.1999,0.0935
Hmel215003o,5300001,5350000,5325058,49266,3756,109.1561,54.6155,0.333,0.2751,0.1148
Hmel215003o,5325001,5375000,5349779,48984,3751,93.9557,57.3227,0.2422,0.1746,0.0799
Hmel215003o,5350001,5400000,5375203,49052,3487,93.143,47.3662,0.3258,0.197,0.1009
Hmel215003o,5375001,5425000,5400006,49949,3366,93.4231,49.404,0.3082,0.2039,0.0999
Hmel215003o,5400001,5450000,5424986,49948,3164,97.6257,49.2743,0.3291,0.2322,0.1155
Hmel215003o,5425001,5475000,5449997,49888,3001,100.4445,39.3959,0.4366,0.2571,0.1464
Hmel215003o,5450001,5500000,5475013,49877,3080,101.6507,47.625,0.3619,0.2279,0.1192
Hmel215003o,5475001,5525000,5499985,49833,3107,94.5573,52.8903,0.2826,0.2021,0.0943
Hmel215003o,5500001,5550000,5525012,49894,3050,82.126,40.3673,0.3409,0.1661,0.0907
Hmel215003o,5525001,5575000,5549998,49993,3186,82.6465,38.1048,0.3689,0.1305,0.0839
Hmel215003o,5550001,5600000,5574153,47415,2236,59.8818,28.9165,0.3487,0.1409,0.087
Hmel215003o,5575001,5625000,5600504,47384,1394,36.4046,20.6195,0.2768,0.1662,0.078
Hmel215003o,5600001,5650000,5624729,49184,1849,58.3722,29.6861,0.3258,0.2155,0.1063
Hmel215003o,5625001,5675000,5650108,49180,2350,40.5694,34.8927,0.0752,0.0242,0.0152
Hmel215003o,5650001,5700000,5674539,47142,2380,22.699,31.299,-0.1593,-0.0285,-0.0192
Hmel215003o,5675001,5725000,5701010,47175,2601,58.4419,24.8356,0.4035,0.1055,0.0702
Hmel215003o,5700001,5750000,5724988,49954,3245,82.6942,43.499,0.3106,0.1158,0.0738
Hmel215003o,5725001,5775000,5750002,49943,3246,82.8058,47.0037,0.2758,0.1488,0.0786
Hmel215003o,5750001,5800000,5774957,49627,2991,78.6376,28.3623,0.4699,0.2563,0.1383
Hmel215003o,5775001,5825000,5800006,48962,2508,67.6472,25.5281,0.452,0.2497,0.1329
Hmel215003o,5800001,5850000,5825194,49173,2857,81.1796,35.6991,0.3891,0.2969,0.1254
Hmel215003o,5825001,5875000,5850037,49841,3369,111.4844,49.7803,0.3826,0.2988,0.1309
Hmel215003o,5850001,5900000,5874996,49965,3309,106.6228,55.0672,0.3189,0.2316,0.1051
Hmel215003o,5875001,5925000,5900000,49978,3239,79.8055,61.1645,0.1322,0.0894,0.0425
Hmel215003o,5900001,5950000,5924996,49974,3182,95.9758,49.5769,0.3188,0.179,0.0895
Hmel215003o,5925001,5975000,5950005,49966,3138,92.554,33.0186,0.4741,0.2099,0.1131
Hmel215003o,5950001,6000000,5974401,46806,3008,80.2231,36.7384,0.3718,0.1852,0.1071
Hmel215003o,5975001,6025000,6000937,46150,2786,92.7625,43.3073,0.3635,0.2369,0.1349
Hmel215003o,6000001,6050000,6025163,49268,2588,88.488,30.748,0.4842,0.2362,0.1461
Hmel215003o,6025001,6075000,6049943,49757,2485,85.872,19.8841,0.624,0.2012,0.1392
Hmel215003o,6050001,6100000,6074687,48936,1744,56.6583,19.126,0.4953,0.159,0.1101
Hmel215003o,6075001,6125000,6097834,42729,602,17.6786,7.3247,0.4141,0.1655,0.1017
Hmel215003o,6100001,6150000,6126052,40106,687,24.853,10.8388,0.3926,0.2473,0.1402
Hmel215003o,6125001,6175000,6151479,46474,1950,63.1864,30.5648,0.348,0.2207,0.1155
Hmel215003o,6150001,6200000,6174826,49211,2132,64.6675,37.0835,0.2711,0.181,0.0918
Hmel215003o,6175001,6225000,6200210,49215,2157,77.6581,34.9845,0.3788,0.2495,0.1325
Hmel215003o,6200001,6250000,6224998,49968,2805,115.1652,46.0913,0.4283,0.2905,0.1553
Hmel215003o,6225001,6275000,6249694,48338,2405,102.9153,42.1282,0.4191,0.3013,0.1617
Hmel215003o,6250001,6300000,6275538,48340,2547,92.5727,28.3397,0.5312,0.3383,0.1876
Hmel215003o,6275001,6325000,6299700,48981,2331,55.5735,15.0305,0.5742,0.1875,0.1249
Hmel215003o,6300001,6350000,6322022,41536,846,7.8059,3.958,0.3271,0.0336,0.0261
Hmel215003o,6325001,6375000,6349468,32892,478,11.6541,6.8395,0.2603,0.1597,0.0734
Hmel215003o,6350001,6400000,6379235,40336,2061,33.0363,26.0689,0.1179,0.0698,0.0307
Hmel215003o,6375001,6425000,6400000,49964,3446,59.2519,41.7696,0.1731,0.0823,0.0434
Hmel215003o,6400001,6450000,6424982,49442,3189,79.8962,46.7173,0.262,0.1328,0.0764
Hmel215003o,6425001,6475000,6450249,49418,2976,97.6588,55.2067,0.2777,0.202,0.1035
Hmel215003o,6450001,6500000,6474990,49759,2975,82.7501,57.3383,0.1814,0.1409,0.0668
Hmel215003o,6475001,6525000,6500045,49726,2904,74.4209,50.1632,0.1947,0.1243,0.0607
Hmel215003o,6500001,6550000,6524940,49749,2817,82.3095,42.8724,0.315,0.205,0.0972
Hmel215003o,6525001,6575000,6550006,49730,2874,77.1071,37.6818,0.3435,0.2257,0.1067
Hmel215003o,6550001,6600000,6574979,49586,2667,82.0673,38.6229,0.36,0.206,0.1049
Hmel215003o,6575001,6625000,6600044,49323,2723,119.0702,50.6407,0.4032,0.2719,0.1408
Hmel215003o,6600001,6650000,6623459,44555,2127,94.7908,38.3175,0.4243,0.34,0.1713
Hmel215003o,6625001,6675000,6650679,43937,1837,68.6371,29.7666,0.395,0.2873,0.1389
Hmel215003o,6650001,6700000,6674962,47347,2691,108.2412,41.3513,0.4471,0.3319,0.156
Hmel215003o,6675001,6725000,6700672,47904,2531,98.6464,45.0103,0.3734,0.3212,0.1368
Hmel215003o,6700001,6750000,6725090,49580,2780,82.3989,51.6992,0.2289,0.1618,0.0784
Hmel215003o,6725001,6775000,6749902,49590,3083,92.8194,52.2159,0.28,0.1774,0.094
Hmel215003o,6750001,6800000,6774988,48991,2837,105.8806,47.0633,0.3846,0.2825,0.1398
Hmel215003o,6775001,6825000,6800036,48944,2429,82.7449,41.9654,0.327,0.2464,0.1146
Hmel215003o,6800001,6850000,6824953,48600,2053,67.6493,36.0274,0.305,0.2242,0.1065
Hmel215003o,6825001,6875000,6849885,46681,2188,68.0467,34.8783,0.3223,0.2416,0.113
Hmel215003o,6850001,6900000,6875479,46691,2228,46.8661,31.313,0.1989,0.1181,0.0557
Hmel215003o,6875001,6925000,6899755,47407,1891,52.7301,24.8954,0.3586,0.1763,0.0991
Hmel215003o,6900001,6950000,6925430,48334,2820,67.3639,37.4914,0.2849,0.081,0.0589
