scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Hmel210001o,1450001,1500000,1474996,49990,3850,106.9902,56.9273,0.3054,0.171,0.0918
Hmel210001o,1475001,1525000,1499889,49280,3379,88.2534,45.8507,0.3162,0.1591,0.0884
Hmel210001o,1500001,1550000,1525248,49288,3020,138.5198,39.7723,0.5539,0.2927,0.1828
Hmel210001o,1525001,1575000,1550000,49988,2622,188.7183,25.3107,0.7635,0.4638,0.288
Hmel210001o,1550001,1600000,1575002,49979,2572,141.1155,15.5877,0.8011,0.4989,0.2836
Hmel210001o,1575001,1625000,1599886,49737,2908,88.0956,41.0901,0.3639,0.2107,0.1105
Hmel210001o,1600001,1650000,1624990,49659,2864,62.3901,60.0356,0.0192,0.0094,0.0048
Hmel210001o,1625001,1675000,1650018,49867,3121,54.3665,54.7016,-0.0031,-0.001,-0.0006
Hmel210001o,1650001,1700000,1675014,49953,3459,73.6905,38.628,0.3122,0.0909,0.0568
Hmel210001o,1675001,1725000,1699804,49150,3221,67.4089,38.8141,0.2692,0.0855,0.0497
Hmel210001o,1700001,1750000,1725152,48818,3150,51.3559,41.9694,0.1006,0.0297,0.0164
Hmel210001o,1725001,1775000,1750085,49657,3415,45.1579,43.0128,0.0243,0.0048,0.0033
Hmel210001o,1750001,1800000,1774974,49864,3029,74.4562,44.3097,0.2538,0.0671,0.0501
Hmel210001o,1775001,1825000,1800036,49872,2769,130.8292,36.2941,0.5657,0.2601,0.1693
Hmel210001o,1800001,1850000,1824997,49986,3027,122.3868,30.2872,0.6032,0.2654,0.161
Hmel210001o,1825001,1875000,1849993,49955,3125,79.4752,44.7207,0.2798,0.1092,0.0656
Hmel210001o,1850001,1900000,1874875,49302,3181,108.8075,52.9926,0.345,0.183,0.101
Hmel210001o,1875001,1925000,1900120,49068,2929,106.0575,44.1151,0.4125,0.2307,0.1214
Hmel210001o,1900001,1950000,1925046,49735,2909,82.8588,43.9748,0.3066,0.1336,0.0712
Hmel210001o,1925001,1975000,1949953,49886,3362,86.1096,44.1603,0.322,0.123,0.0694
Hmel210001o,1950001,2000000,1975004,49861,3216,61.0506,43.9475,0.1629,0.0544,0.0334
Hmel210001o,1975001,2025000,1999996,49950,3210,63.4074,56.0467,0.0616,0.0244,0.0142
Hmel210001o,2000001,2050000,2024955,49357,3761,94.4395,67.0236,0.1698,0.0887,0.0502
Hmel210001o,2025001,2075000,2049963,48730,3654,112.0624,57.3114,0.3233,0.1829,0.108
Hmel210001o,2050001,2100000,2074987,49247,3309,142.9915,50.6589,0.4768,0.2227,0.1384
Hmel210001o,2075001,2125000,2100011,49899,3012,129.9527,76.6441,0.258,0.1076,0.0625
Hmel210001o,2100001,2150000,2125000,50000,3037,78.3016,108.7234,-0.1627,-0.0707,-0.0385
Hmel210001o,2125001,2175000,2149994,49966,3418,89.9744,84.4592,0.0316,0.0132,0.0078
Hmel210001o,2150001,2200000,2175007,49945,3239,75.1386,32.715,0.3933,0.0981,0.0682
Hmel210001o,2175001,2225000,2200005,49967,2995,45.4125,16.1489,0.4754,0.0748,0.0537
Hmel210001o,2200001,2250000,2225003,49979,3055,88.112,18.6325,0.6509,0.2306,0.1392
Hmel210001o,2225001,2275000,2250000,49977,3162,100.3951,30.6398,0.5323,0.272,0.1529
Hmel210001o,2250001,2300000,2274909,48835,3230,77.8546,39.291,0.3292,0.1556,0.0856
Hmel210001o,2275001,2325000,2300493,48839,3304,84.5692,42.1938,0.3343,0.1788,0.0948
Hmel210001o,2300001,2350000,2325003,49990,3591,97.2729,46.7917,0.3504,0.1845,0.1014
Hmel210001o,2325001,2375000,2349997,49993,3587,90.9121,49.751,0.2926,0.1275,0.0739
Hmel210001o,2350001,2400000,2375000,49989,3579,87.317,51.167,0.261,0.1122,0.0634
Hmel210001o,2375001,2425000,2399934,49474,3462,99.5759,41.2745,0.4139,0.2219,0.1182
Hmel210001o,2400001,2450000,2425195,49466,3202,104.1293,45.4581,0.3922,0.2212,0.1213
Hmel210001o,2425001,2475000,2450001,49951,3330,81.6956,45.7526,0.282,0.1237,0.0729
Hmel210001o,2450001,2500000,2475015,49959,3472,73.7395,49.1201,0.2004,0.0828,0.0515
Hmel210001o,2475001,2525000,2499994,49957,3593,78.3545,60.5413,0.1282,0.0573,0.0333
Hmel210001o,2500001,2550000,2524962,49712,3592,75.593,60.7045,0.1092,0.0525,0.0273
Hmel210001o,2525001,2575000,2550064,49718,3444,103.6316,53.3132,0.3206,0.1875,0.0948
Hmel210001o,2550001,2600000,2574853,49440,3368,100.7901,52.3755,0.3161,0.191,0.0962
Hmel210001o,2575001,2625000,2600084,49337,2930,81.4416,48.3433,0.255,0.1578,0.0749
Hmel210001o,2600001,2650000,2625037,49859,2974,99.3475,34.6902,0.4824,0.2701,0.1342
Hmel210001o,2625001,2675000,2650000,49991,3395,71.3643,29.6868,0.4124,0.1284,0.079
Hmel210001o,2650001,2700000,2675000,49994,3473,41.8795,25.5375,0.2424,0.0497,0.0343
Hmel210001o,2675001,2725000,2699955,49883,3356,61.3128,36.8326,0.2494,0.0861,0.0554
Hmel210001o,2700001,2750000,2724965,49692,3860,75.8375,59.8545,0.1178,0.0538,0.0333
Hmel210001o,2725001,2775000,2750027,49758,3690,72.4154,59.8793,0.0948,0.0457,0.0272
Hmel210001o,2750001,2800000,2774952,48744,2918,72.4826,42.3639,0.2623,0.1248,0.0698
Hmel210001o,2775001,2825000,2800565,48782,3156,94.3637,36.1817,0.4457,0.2222,0.1268
Hmel210001o,2800001,2850000,2824995,49970,3481,96.1686,46.9027,0.3443,0.1832,0.1008
Hmel210001o,2825001,2875000,2849935,49740,3351,79.5236,57.2593,0.1628,0.0881,0.0461
Hmel210001o,2850001,2900000,2875051,49746,3214,69.8566,54.4153,0.1243,0.0625,0.0353
Hmel210001o,2875001,2925000,2899933,49821,3217,74.0179,45.578,0.2378,0.1106,0.0645
Hmel210001o,2900001,2950000,2925012,49829,3430,81.7448,44.6073,0.2939,0.1226,0.073
Hmel210001o,2925001,2975000,2949999,49987,3374,93.2252,51.3988,0.2892,0.1316,0.0802
Hmel210001o,2950001,3000000,2974999,49958,3176,96.2894,48.7689,0.3276,0.1746,0.1014
Hmel210001o,2975001,3025000,3000011,49951,3699,106.33,49.172,0.3676,0.2008,0.1115
Hmel210001o,3000001,3050000,3024963,49649,3367,87.6814,45.7349,0.3144,0.1645,0.0911
Hmel210001o,3025001,3075000,3050114,49609,2922,57.1891,34.7634,0.2439,0.0816,0.0473
Hmel210001o,3050001,3100000,3075012,49939,2948,62.8522,39.6907,0.2259,0.0798,0.0428
Hmel210001o,3075001,3125000,3099988,49803,2620,46.1958,35.2503,0.1344,0.0386,0.0224
Hmel210001o,3100001,3150000,3125037,49654,2925,26.434,20.4097,0.1286,0.0139,0.0103
Hmel210001o,3125001,3175000,3150033,49842,3157,42.9294,23.9176,0.2844,0.0507,0.0353
Hmel210001o,3150001,3200000,3175001,49995,3388,68.7102,31.4695,0.3717,0.1545,0.086
Hmel210001o,3175001,3225000,3200001,49998,3478,67.5865,32.0727,0.3564,0.1332,0.0779
Hmel210001o,3200001,3250000,3225000,49998,3265,55.6643,38.8896,0.1774,0.0568,0.0358
Hmel210001o,3225001,3275000,3250000,49997,3331,57.6928,62.3716,-0.039,-0.0162,-0.0091
Hmel210001o,3250001,3300000,3274983,49947,3165,52.716,52.1167,0.0057,0.0021,0.0012
Hmel210001o,3275001,3325000,3300005,49918,2670,52.7276,33.8016,0.2187,0.0599,0.0397
Hmel210001o,3300001,3350000,3325009,49963,2519,73.9957,39.953,0.2988,0.0885,0.0604
Hmel210001o,3325001,3375000,3350001,49991,2910,74.4001,43.282,0.2644,0.0689,0.0466
Hmel210001o,3350001,3400000,3374805,49486,2990,51.3632,50.1316,0.0121,0.0029,0.0019
Hmel210001o,3375001,3425000,3400021,49179,2546,40.4891,37.5741,0.0373,0.0099,0.0061
Hmel210001o,3400001,3450000,3425108,49661,2896,62.6789,49.3872,0.1186,0.0507,0.0305
Hmel210001o,3425001,3475000,3449962,49661,3178,77.4868,67.0653,0.0721,0.0377,0.022
Hmel210001o,3450001,3500000,3475101,49677,2931,83.3099,57.7811,0.1809,0.0991,0.054
Hmel210001o,3475001,3525000,3499995,49973,2978,82.1828,51.5883,0.2287,0.1245,0.0652
Hmel210001o,3500001,3550000,3525000,49983,2819,83.031,42.1484,0.3266,0.1816,0.0996
Hmel210001o,3525001,3575000,3549987,49939,3119,86.9714,52.4418,0.2477,0.135,0.0747
Hmel210001o,3550001,3600000,3575015,49942,3349,83.163,57.3779,0.1835,0.0961,0.0543
Hmel210001o,3575001,3625000,3599928,48783,2903,77.6516,38.0502,0.3423,0.1627,0.0999
Hmel210001o,3600001,3650000,3625507,48615,2763,70.0737,31.0293,0.3862,0.1731,0.1069
Hmel210001o,3625001,3675000,3650039,49825,3063,83.8569,38.2913,0.373,0.1894,0.1087
Hmel210001o,3650001,3700000,3674999,49985,2949,88.1289,54.1154,0.2391,0.1413,0.0713
Hmel210001o,3675001,3725000,3699849,49610,2892,73.6379,60.856,0.095,0.0499,0.0263
Hmel210001o,3700001,3750000,3725034,49578,3472,92.6868,53.6587,0.2667,0.1247,0.0752
Hmel210001o,3725001,3775000,3750015,49954,3686,135.3444,46.5576,0.4881,0.2696,0.1527
Hmel210001o,3750001,3800000,3775000,49981,3392,127.7132,47.3941,0.4587,0.2826,0.1484
Hmel210001o,3775001,3825000,3799792,49553,3188,90.499,47.3709,0.3128,0.1658,0.0922
Hmel210001o,3800001,3850000,3825002,49183,3431,99.0691,50.5194,0.3246,0.1716,0.0961
Hmel210001o,3825001,3875000,3850189,49599,3416,123.0473,48.1952,0.4371,0.2854,0.1543
Hmel210001o,3850001,3900000,3875002,49970,3379,120.3297,34.8231,0.5511,0.3768,0.2009
Hmel210001o,3875001,3925000,3899993,49952,3630,104.9196,41.164,0.4364,0.2686,0.1411
Hmel210001o,3900001,3950000,3925009,49964,3974,123.896,68.7464,0.2863,0.2072,0.1142
Hmel210001o,3925001,3975000,3949880,49243,3927,122.2938,69.1257,0.2778,0.2053,0.1099
Hmel210001o,3950001,4000000,3975245,49186,3363,85.3774,49.4795,0.2662,0.1512,0.0798
Hmel210001o,3975001,4025000,4000010,49937,3074,72.5578,45.639,0.2277,0.1142,0.0648
Hmel210001o,4000001,4050000,4024876,49534,3008,78.5173,45.3725,0.2675,0.1331,0.0776
Hmel210001o,4025001,4075000,4050050,49407,3645,93.1247,57.8636,0.2335,0.0913,0.0588
Hmel210001o,4050001,4100000,4074736,48816,3582,82.4237,54.7939,0.2014,0.075,0.0483
Hmel210001o,4075001,4125000,4100164,48142,2998,78.5291,45.4211,0.2671,0.1327,0.0772
Hmel210001o,4100001,4150000,4125285,49125,2887,77.1791,46.0617,0.2525,0.1347,0.0724
Hmel210001o,4125001,4175000,4149666,49198,2789,69.76,39.4066,0.278,0.133,0.0781
Hmel210001o,4150001,4200000,4175018,49184,2805,75.3941,38.8688,0.3197,0.1334,0.0855
Hmel210001o,4175001,4225000,4199929,49357,2958,96.279,38.0214,0.4338,0.1992,0.1186
Hmel210001o,4200001,4250000,4225177,49439,3077,95.8503,39.6299,0.415,0.1922,0.1179
Hmel210001o,4225001,4275000,4249995,49964,2919,68.9576,44.1281,0.2196,0.0626,0.0424
Hmel210001o,4250001,4300000,4274998,49927,3276,63.5346,44.5551,0.1756,0.0407,0.0275
Hmel210001o,4275001,4325000,4300000,49947,3763,69.3763,52.0558,0.1426,0.0414,0.0277
Hmel210001o,4300001,4350000,4324998,49972,3374,91.8117,55.754,0.2443,0.0774,0.0531
Hmel210001o,4325001,4375000,4350001,49986,3071,90.8036,59.8911,0.2051,0.0653,0.0427
Hmel210001o,4350001,4400000,4374947,49707,2877,64.1512,64.6818,-0.0041,-0.0015,-0.0009
Hmel210001o,4375001,4425000,4399831,49067,2900,89.2181,49.9091,0.2825,0.1344,0.0771
Hmel210001o,4400001,4450000,4425049,49313,3345,104.1526,44.7939,0.3985,0.2051,0.1129
Hmel210001o,4425001,4475000,4450004,49934,3174,89.1379,40.2712,0.3776,0.1867,0.0962
Hmel210001o,4450001,4500000,4474734,48538,2891,88.8094,34.8143,0.4368,0.2143,0.1201
Hmel210001o,4475001,4525000,4500452,48419,3081,88.1616,50.53,0.2713,0.1549,0.0843
Hmel210001o,4500001,4550000,4524693,49108,2894,100.738,40.7359,0.4241,0.2656,0.1369
Hmel210001o,4525001,4575000,4549947,48935,2474,95.2957,18.9891,0.6677,0.3846,0.2123
Hmel210001o,4550001,4600000,4575055,49460,2318,89.3941,24.7329,0.5666,0.3759,0.2009
Hmel210001o,4575001,4625000,4600004,49175,2542,103.9263,30.8756,0.5419,0.4112,0.2052
Hmel210001o,4600001,4650000,4625192,49334,3492,121.3799,41.3931,0.4914,0.3175,0.1667
Hmel210001o,4625001,4675000,4649958,48489,3465,120.7346,49.1325,0.4215,0.2722,0.1448
Hmel210001o,4650001,4700000,4675688,48551,3057,95.1064,49.9988,0.3109,0.2161,0.1054
Hmel210001o,4675001,4725000,4700000,49951,3188,96.0586,50.5353,0.3105,0.2216,0.1082
Hmel210001o,4700001,4750000,4724969,49792,3228,102.3332,49.3255,0.3495,0.2428,0.1264
Hmel210001o,4725001,4775000,4749897,49541,3273,98.1117,51.4495,0.312,0.2221,0.1109
Hmel210001o,4750001,4800000,4775004,48994,3353,93.4588,50.273,0.3005,0.1905,0.0976
Hmel210001o,4775001,4825000,4800298,48697,3307,115.4217,49.3793,0.4007,0.2706,0.1419
Hmel210001o,4800001,4850000,4824866,48543,3213,138.9568,47.004,0.4945,0.3603,0.1955
Hmel210001o,4825001,4875000,4850061,49023,3493,127.9376,50.4785,0.4341,0.2771,0.1513
Hmel210001o,4850001,4900000,4875040,49869,3696,117.5565,50.1228,0.4022,0.2573,0.1309
Hmel210001o,4875001,4925000,4899995,49929,3448,101.9653,49.333,0.3479,0.2216,0.1164
Hmel210001o,4900001,4950000,4924989,49627,3497,118.9269,51.7671,0.3935,0.2764,0.1411
Hmel210001o,4925001,4975000,4950135,49675,3719,131.6567,55.8605,0.4042,0.3269,0.1473
Hmel210001o,4950001,5000000,4974981,49956,3236,116.6631,51.0419,0.3913,0.3276,0.1424
Hmel210001o,4975001,5025000,4999980,49889,3265,110.7514,44.6649,0.4252,0.3074,0.1475
Hmel210001o,5000001,5050000,5025010,49889,3867,140.3462,52.9118,0.4524,0.3472,0.1797
Hmel210001o,5025001,5075000,5049951,49825,4162,157.8711,59.6683,0.4514,0.3897,0.198
Hmel210001o,5050001,5100000,5074833,48484,3087,110.4956,43.2574,0.4373,0.3322,0.1746
Hmel210001o,5075001,5125000,5100545,48617,2930,99.2058,45.9467,0.3669,0.2835,0.1322
Hmel210001o,5100001,5150000,5124988,49945,3518,101.8097,57.8479,0.2754,0.1794,0.0936
Hmel210001o,5125001,5175000,5149985,49881,3082,130.6955,42.0577,0.5131,0.3183,0.1998
Hmel210001o,5150001,5200000,5174996,49555,3421,169.374,44.0494,0.5872,0.4289,0.2563
Hmel210001o,5175001,5225000,5200186,49608,3412,140.237,40.921,0.5482,0.3695,0.2244
Hmel210001o,5200001,5250000,5224917,49420,3202,123.6723,35.3977,0.5549,0.3967,0.2186
Hmel210001o,5225001,5275000,5249978,48651,3264,111.3571,47.7512,0.3998,0.305,0.1446
Hmel210001o,5250001,5300000,5275151,49154,3205,80.4605,47.8081,0.2546,0.1569,0.0779
Hmel210001o,5275001,5325000,5299998,49867,3561,83.0313,48.1237,0.2662,0.1741,0.0841
Hmel210001o,5300001,5350000,5325020,49926,3567,94.6006,47.0815,0.3354,0.2698,0.1134
Hmel210001o,5325001,5375000,5349996,49974,3342,102.4263,40.6037,0.4322,0.3236,0.1462
Hmel210001o,5350001,5400000,5374987,49875,3224,103.7209,43.4654,0.4094,0.2719,0.1346
Hmel210001o,5375001,5425000,5400011,49795,3085,86.2203,27.9359,0.5106,0.2677,0.1351
Hmel210001o,5400001,5450000,5424986,49427,3217,128.0213,23.0744,0.6946,0.3657,0.212
Hmel210001o,5425001,5475000,5449376,47019,1722,90.9013,17.1816,0.6821,0.3945,0.2461
Hmel210001o,5450001,5500000,5475490,47445,416,25.7191,2.4969,0.823,0.4755,0.2704
Hmel210001o,5475001,5525000,5499985,49685,2332,78.103,28.4701,0.4657,0.2073,0.1253
Hmel210001o,5500001,5550000,5525062,49615,3729,96.4719,50.4546,0.3132,0.1404,0.0807
Hmel210001o,5525001,5575000,5550024,49882,3540,98.7132,51.5716,0.3137,0.1873,0.1031
Hmel210001o,5550001,5600000,5574873,49355,3577,121.0508,48.0758,0.4315,0.3077,0.16
Hmel210001o,5575001,5625000,5600197,49346,3553,134.9676,43.6003,0.5117,0.3389,0.1758
Hmel210001o,5600001,5650000,5625000,49983,3665,123.2855,50.3164,0.4203,0.2459,0.1382
Hmel210001o,5625001,5675000,5649849,49550,3395,103.7975,45.4159,0.3913,0.2114,0.1217
Hmel210001o,5650001,5700000,5674889,48147,2808,97.0291,39.6391,0.4199,0.204,0.1241
Hmel210001o,5675001,5725000,5700268,47546,2916,102.8553,42.3643,0.4165,0.2098,0.1276
Hmel210001o,5700001,5750000,5725229,48845,2725,93.0804,34.5551,0.4585,0.2321,0.1369
Hmel210001o,5725001,5775000,5749959,49328,2765,82.4882,38.4472,0.3642,0.1711,0.1004
Hmel210001o,5750001,5800000,5774924,48858,3623,98.0566,47.7482,0.345,0.1565,0.0922
Hmel210001o,5775001,5825000,5799847,48674,3434,91.8475,50.9805,0.2861,0.1359,0.0788
Hmel210001o,5800001,5850000,5825121,49032,3121,84.8441,54.8128,0.215,0.1346,0.0723
Hmel210001o,5825001,5875000,5850018,49766,3437,93.5861,45.2961,0.3477,0.2518,0.1344
Hmel210001o,5850001,5900000,5874984,49797,3166,98.7937,33.8621,0.4895,0.3316,0.1861
Hmel210001o,5875001,5925000,5899858,48425,2930,116.1523,32.3121,0.5647,0.3989,0.2222
Hmel210001o,5900001,5950000,5925467,48551,3105,128.9186,40.9742,0.5176,0.4115,0.2105
Hmel210001o,5925001,5975000,5949985,49669,3375,115.1615,51.359,0.3832,0.3331,0.1507
Hmel210001o,5950001,6000000,5975018,49392,3574,117.3423,51.543,0.3896,0.3348,0.1526
Hmel210001o,5975001,6025000,6000030,49492,3456,126.3779,46.5508,0.4616,0.3489,0.1748
Hmel210001o,6000001,6050000,6024888,49280,3204,106.0026,45.1224,0.4028,0.3121,0.1502
Hmel210001o,6025001,6075000,6050052,48364,3175,120.169,49.467,0.4168,0.3462,0.1707
Hmel210001o,6050001,6100000,6075406,48745,3427,132.8242,46.2207,0.4837,0.3096,0.1814
Hmel210001o,6075001,6125000,6100026,49741,3580,96.5762,44.3762,0.3703,0.2043,0.1078
Hmel210001o,6100001,6150000,6125031,49909,3554,90.6459,61.5133,0.1915,0.1361,0.0601
Hmel210001o,6125001,6175000,6149995,49974,3355,101.483,57.1899,0.2791,0.2051,0.0964
Hmel210001o,6150001,6200000,6174382,48091,3250,102.3845,41.9435,0.4188,0.3186,0.1384
Hmel210001o,6175001,6225000,6200354,47541,3162,98.6152,40.777,0.4149,0.3118,0.1427
Hmel210001o,6200001,6250000,6225278,49431,3409,150.0706,32.6133,0.643,0.426,0.2262
Hmel210001o,6225001,6275000,6249842,49656,3383,173.5001,32.1494,0.6873,0.5108,0.2429
Hmel210001o,6250001,6300000,6275010,49628,3448,146.0378,52.0365,0.4746,0.2809,0.1519
Hmel210001o,6275001,6325000,6299992,49889,4108,156.2389,57.3344,0.4631,0.2281,0.1443
Hmel210001o,6300001,6350000,6324606,49058,4344,144.6617,52.5714,0.4669,0.267,0.157
Hmel210001o,6325001,6375000,6349988,48549,3992,130.4799,54.2771,0.4124,0.2701,0.1491
Hmel210001o,6350001,6400000,6375259,49316,3685,104.5398,50.3697,0.3497,0.2138,0.114
Hmel210001o,6375001,6425000,6399919,49647,3311,68.6082,44.1887,0.2165,0.118,0.0596
Hmel210001o,6400001,6450000,6424988,48988,3336,98.2836,50.6826,0.3195,0.237,0.1151
Hmel210001o,6425001,6475000,6450188,48667,3073,98.6695,48.1236,0.3443,0.2792,0.1302
Hmel210001o,6450001,6500000,6473774,46571,2648,66.4169,39.5912,0.2531,0.1813,0.0888
Hmel210001o,6475001,6525000,6500167,47153,3604,109.3169,53.487,0.3429,0.2382,0.1211
Hmel210001o,6500001,6550000,6524805,48860,3099,98.2819,44.4145,0.3775,0.264,0.1313
Hmel210001o,6525001,6575000,6550384,48837,2896,87.9897,40.4692,0.3699,0.2612,0.1366
Hmel210001o,6550001,6600000,6574893,49613,3364,103.7526,47.8867,0.3684,0.2587,0.1375
Hmel210001o,6575001,6625000,6599131,47475,2877,77.2654,41.9664,0.2961,0.2203,0.1065
Hmel210001o,6600001,6650000,6624940,47119,2835,77.9786,39.5574,0.3269,0.2309,0.1074
Hmel210001o,6625001,6675000,6650068,49081,2859,86.6736,39.2274,0.3769,0.2736,0.1331
Hmel210001o,6650001,6700000,6675021,49710,3304,119.1425,45.3384,0.4487,0.3466,0.1731
Hmel210001o,6675001,6725000,6699880,49271,3542,120.7563,65.6841,0.2954,0.209,0.1026
Hmel210001o,6700001,6750000,6723283,45391,3487,84.914,68.5365,0.1067,0.0614,0.0318
Hmel210001o,6725001,6775000,6748682,42941,3052,71.6728,44.9322,0.2293,0.1146,0.0634
Hmel210001o,6750001,6800000,6775080,46132,2884,63.4007,41.4553,0.2093,0.103,0.0575
Hmel210001o,6775001,6825000,6800168,48926,3229,81.4697,50.4402,0.2352,0.1506,0.0749
Hmel210001o,6800001,6850000,6824921,49516,3202,94.2033,45.4269,0.3493,0.2576,0.1183
Hmel210001o,6825001,6875000,6849999,49314,3461,77.4178,37.155,0.3514,0.1604,0.0887
Hmel210001o,6850001,6900000,6875246,49492,3812,95.6927,52.1979,0.2941,0.1369,0.0787
Hmel210001o,6875001,6925000,6900003,49985,3762,114.7218,63.618,0.2866,0.1526,0.0851
Hmel210001o,6900001,6950000,6924655,49120,3144,103.2952,51.3653,0.3358,0.1909,0.0988
